query_id,subplan_id,true_rows,est_rows
1650be49892379f7e3e9c9e3f8084767f873d7c3,ci_mi1_n_rt,16303,166
1650be49892379f7e3e9c9e3f8084767f873d7c3,ci_it1_kt_mi1_t,3491725,75223
1650be49892379f7e3e9c9e3f8084767f873d7c3,ci_it1_mi1_n_t,44512,18
1650be49892379f7e3e9c9e3f8084767f873d7c3,ci_it1_mi1_rt_t,1569084,43880
1650be49892379f7e3e9c9e3f8084767f873d7c3,ci_kt_mi1_n_t,42243,284
1650be49892379f7e3e9c9e3f8084767f873d7c3,ci_kt_mi1_rt_t,1497926,708349
1650be49892379f7e3e9c9e3f8084767f873d7c3,ci_mi1_n_rt_t,16303,166
1650be49892379f7e3e9c9e3f8084767f873d7c3,ci_kt_n_rt_t,135120,389
1650be49892379f7e3e9c9e3f8084767f873d7c3,ci_it1_mi1_n_rt,15540,4
1650be49892379f7e3e9c9e3f8084767f873d7c3,ci_it1_kt_mi1_n_t,40330,8
1650be49892379f7e3e9c9e3f8084767f873d7c3,ci_it1_kt_mi1_rt_t,1442463,18806
1650be49892379f7e3e9c9e3f8084767f873d7c3,ci_it1_mi1_n_rt_t,15540,4
1650be49892379f7e3e9c9e3f8084767f873d7c3,ci_kt_mi1_n_rt_t,14886,71
1650be49892379f7e3e9c9e3f8084767f873d7c3,ci_it1_kt_mi1_n_rt_t,14186,2
1c7ab4a2fd64203c199615d74615435a7ccd59af,t,2528312,2528214
1c7ab4a2fd64203c199615d74615435a7ccd59af,ci,36244344,36267348
1c7ab4a2fd64203c199615d74615435a7ccd59af,mi1,1040990,1030720
1c7ab4a2fd64203c199615d74615435a7ccd59af,it1,1,1
1c7ab4a2fd64203c199615d74615435a7ccd59af,kt,3,3
1c7ab4a2fd64203c199615d74615435a7ccd59af,n,21117,417
1c7ab4a2fd64203c199615d74615435a7ccd59af,rt,3,3
1c7ab4a2fd64203c199615d74615435a7ccd59af,ci_t,36244344,36267348
1c7ab4a2fd64203c199615d74615435a7ccd59af,mi1_t,1040990,1030720
1c7ab4a2fd64203c199615d74615435a7ccd59af,kt_t,2306626,1083520
1c7ab4a2fd64203c199615d74615435a7ccd59af,ci_mi1,19909740,37047241
1c7ab4a2fd64203c199615d74615435a7ccd59af,ci_n,182572,3629
1c7ab4a2fd64203c199615d74615435a7ccd59af,ci_rt,8502050,9066837
1c7ab4a2fd64203c199615d74615435a7ccd59af,it1_mi1,1034529,90291
1c7ab4a2fd64203c199615d74615435a7ccd59af,ci_mi1_t,19909740,37047241
1c7ab4a2fd64203c199615d74615435a7ccd59af,ci_kt_t,33766297,15543149
1c7ab4a2fd64203c199615d74615435a7ccd59af,ci_n_t,182572,3629
1c7ab4a2fd64203c199615d74615435a7ccd59af,ci_rt_t,8502050,9066837
1c7ab4a2fd64203c199615d74615435a7ccd59af,it1_mi1_t,1034529,90291
1c7ab4a2fd64203c199615d74615435a7ccd59af,kt_mi1_t,852510,441737
1c7ab4a2fd64203c199615d74615435a7ccd59af,ci_it1_mi1,19414587,3245336
1c7ab4a2fd64203c199615d74615435a7ccd59af,ci_mi1_n,95124,3707
1c7ab4a2fd64203c199615d74615435a7ccd59af,ci_mi1_rt,4328332,9261810
1c7ab4a2fd64203c199615d74615435a7ccd59af,ci_n_rt,55220,907
1c7ab4a2fd64203c199615d74615435a7ccd59af,ci_it1_mi1_t,19414587,3245336
1c7ab4a2fd64203c199615d74615435a7ccd59af,ci_kt_mi1_t,17722366,15877389
1c7ab4a2fd64203c199615d74615435a7ccd59af,ci_mi1_n_t,95124,3707
1c7ab4a2fd64203c199615d74615435a7ccd59af,ci_mi1_rt_t,4328332,9261810
1c7ab4a2fd64203c199615d74615435a7ccd59af,ci_kt_n_t,172329,1555
1c7ab4a2fd64203c199615d74615435a7ccd59af,ci_kt_rt_t,7822579,3885787
1c7ab4a2fd64203c199615d74615435a7ccd59af,ci_n_rt_t,55220,907
1c7ab4a2fd64203c199615d74615435a7ccd59af,it1_kt_mi1_t,846565,38696
1c7ab4a2fd64203c199615d74615435a7ccd59af,ci_it1_mi1_n,92392,325
1c7ab4a2fd64203c199615d74615435a7ccd59af,ci_it1_mi1_rt,4242665,811334
1c7ab4a2fd64203c199615d74615435a7ccd59af,ci_mi1_n_rt,28573,927
1c7ab4a2fd64203c199615d74615435a7ccd59af,ci_it1_kt_mi1_t,17233625,1390858
1c7ab4a2fd64203c199615d74615435a7ccd59af,ci_it1_mi1_n_t,92392,325
1c7ab4a2fd64203c199615d74615435a7ccd59af,ci_it1_mi1_rt_t,4242665,811334
1c7ab4a2fd64203c199615d74615435a7ccd59af,ci_kt_mi1_n_t,86472,1589
1c7ab4a2fd64203c199615d74615435a7ccd59af,ci_kt_mi1_rt_t,3741768,3969347
1c7ab4a2fd64203c199615d74615435a7ccd59af,ci_mi1_n_rt_t,28573,927
1c7ab4a2fd64203c199615d74615435a7ccd59af,ci_kt_n_rt_t,51662,389
1c7ab4a2fd64203c199615d74615435a7ccd59af,ci_it1_mi1_n_rt,27883,81
1c7ab4a2fd64203c199615d74615435a7ccd59af,ci_it1_kt_mi1_n_t,83745,139
1c7ab4a2fd64203c199615d74615435a7ccd59af,ci_it1_kt_mi1_rt_t,3656676,347715
1c7ab4a2fd64203c199615d74615435a7ccd59af,ci_it1_mi1_n_rt_t,27883,81
1c7ab4a2fd64203c199615d74615435a7ccd59af,ci_kt_mi1_n_rt_t,25434,397
1c7ab4a2fd64203c199615d74615435a7ccd59af,ci_it1_kt_mi1_n_rt_t,24744,35
20fa6798a679e049d67e1d88ee4f6729d37e3c96,t,2528312,2528214
20fa6798a679e049d67e1d88ee4f6729d37e3c96,ci,36244344,36267348
20fa6798a679e049d67e1d88ee4f6729d37e3c96,mi1,635075,648594
20fa6798a679e049d67e1d88ee4f6729d37e3c96,it1,1,1
20fa6798a679e049d67e1d88ee4f6729d37e3c96,kt,3,3
20fa6798a679e049d67e1d88ee4f6729d37e3c96,n,37282,84189
20fa6798a679e049d67e1d88ee4f6729d37e3c96,rt,4,4
20fa6798a679e049d67e1d88ee4f6729d37e3c96,ci_t,36244344,36267348
20fa6798a679e049d67e1d88ee4f6729d37e3c96,mi1_t,635075,648594
20fa6798a679e049d67e1d88ee4f6729d37e3c96,kt_t,203989,1083520
20fa6798a679e049d67e1d88ee4f6729d37e3c96,ci_mi1,12406449,23312459
20fa6798a679e049d67e1d88ee4f6729d37e3c96,ci_n,315373,732674
20fa6798a679e049d67e1d88ee4f6729d37e3c96,ci_rt,13439956,12089116
20fa6798a679e049d67e1d88ee4f6729d37e3c96,it1_mi1,631836,67346
20fa6798a679e049d67e1d88ee4f6729d37e3c96,ci_mi1_t,12406449,23312459
20fa6798a679e049d67e1d88ee4f6729d37e3c96,ci_kt_t,3049583,15543149
20fa6798a679e049d67e1d88ee4f6729d37e3c96,ci_n_t,315373,732674
20fa6798a679e049d67e1d88ee4f6729d37e3c96,ci_rt_t,13439956,12089116
20fa6798a679e049d67e1d88ee4f6729d37e3c96,it1_mi1_t,631836,67346
20fa6798a679e049d67e1d88ee4f6729d37e3c96,kt_mi1_t,142907,277969
20fa6798a679e049d67e1d88ee4f6729d37e3c96,ci_it1_mi1,12150823,2420622
20fa6798a679e049d67e1d88ee4f6729d37e3c96,ci_mi1_n,112606,470959
20fa6798a679e049d67e1d88ee4f6729d37e3c96,ci_mi1_rt,3898847,7770820
20fa6798a679e049d67e1d88ee4f6729d37e3c96,ci_n_rt,81145,244225
20fa6798a679e049d67e1d88ee4f6729d37e3c96,ci_it1_mi1_t,12150823,2420622
20fa6798a679e049d67e1d88ee4f6729d37e3c96,ci_kt_mi1_t,2450366,9991054
20fa6798a679e049d67e1d88ee4f6729d37e3c96,ci_mi1_n_t,112606,470959
20fa6798a679e049d67e1d88ee4f6729d37e3c96,ci_mi1_rt_t,3898847,7770820
20fa6798a679e049d67e1d88ee4f6729d37e3c96,ci_kt_n_t,26193,314003
20fa6798a679e049d67e1d88ee4f6729d37e3c96,ci_kt_rt_t,1077318,5181050
20fa6798a679e049d67e1d88ee4f6729d37e3c96,ci_n_rt_t,81145,244225
20fa6798a679e049d67e1d88ee4f6729d37e3c96,it1_kt_mi1_t,142523,28863
20fa6798a679e049d67e1d88ee4f6729d37e3c96,ci_it1_mi1_n,110458,48902
20fa6798a679e049d67e1d88ee4f6729d37e3c96,ci_it1_mi1_rt,3846144,806874
20fa6798a679e049d67e1d88ee4f6729d37e3c96,ci_mi1_n_rt,26977,156986
20fa6798a679e049d67e1d88ee4f6729d37e3c96,ci_it1_kt_mi1_t,2444840,1037409
20fa6798a679e049d67e1d88ee4f6729d37e3c96,ci_it1_mi1_n_t,110458,48902
20fa6798a679e049d67e1d88ee4f6729d37e3c96,ci_it1_mi1_rt_t,3846144,806874
20fa6798a679e049d67e1d88ee4f6729d37e3c96,ci_kt_mi1_n_t,21131,201840
20fa6798a679e049d67e1d88ee4f6729d37e3c96,ci_kt_mi1_rt_t,784220,3330351
20fa6798a679e049d67e1d88ee4f6729d37e3c96,ci_mi1_n_rt_t,26977,156986
20fa6798a679e049d67e1d88ee4f6729d37e3c96,ci_kt_n_rt_t,6711,104668
20fa6798a679e049d67e1d88ee4f6729d37e3c96,ci_it1_mi1_n_rt,26740,16301
20fa6798a679e049d67e1d88ee4f6729d37e3c96,ci_it1_kt_mi1_n_t,20957,20958
20fa6798a679e049d67e1d88ee4f6729d37e3c96,ci_it1_kt_mi1_rt_t,783586,345803
20fa6798a679e049d67e1d88ee4f6729d37e3c96,ci_it1_mi1_n_rt_t,26740,16301
20fa6798a679e049d67e1d88ee4f6729d37e3c96,ci_kt_mi1_n_rt_t,4810,67280
20fa6798a679e049d67e1d88ee4f6729d37e3c96,ci_it1_kt_mi1_n_rt_t,4804,6986
2171d610e6bc27123c8ea0d8ab79fb9a8e3c17f1,t,2528312,2528214
2171d610e6bc27123c8ea0d8ab79fb9a8e3c17f1,ci,36244344,36267348
2171d610e6bc27123c8ea0d8ab79fb9a8e3c17f1,mi1,2439245,2406001
2171d610e6bc27123c8ea0d8ab79fb9a8e3c17f1,it1,2,2
2171d610e6bc27123c8ea0d8ab79fb9a8e3c17f1,kt,3,3
2171d610e6bc27123c8ea0d8ab79fb9a8e3c17f1,n,36581,417
2171d610e6bc27123c8ea0d8ab79fb9a8e3c17f1,rt,4,4
2171d610e6bc27123c8ea0d8ab79fb9a8e3c17f1,ci_t,36244344,36267348
2171d610e6bc27123c8ea0d8ab79fb9a8e3c17f1,mi1_t,2439245,2406001
2171d610e6bc27123c8ea0d8ab79fb9a8e3c17f1,kt_t,2306626,1083520
2171d610e6bc27123c8ea0d8ab79fb9a8e3c17f1,ci_mi1,44608221,86479061
2171d610e6bc27123c8ea0d8ab79fb9a8e3c17f1,ci_n,365686,3629
2171d610e6bc27123c8ea0d8ab79fb9a8e3c17f1,ci_rt,14619154,12089116
2171d610e6bc27123c8ea0d8ab79fb9a8e3c17f1,it1_mi1,2425919,42584
2171d610e6bc27123c8ea0d8ab79fb9a8e3c17f1,ci_mi1_t,44608221,86479061
2171d610e6bc27123c8ea0d8ab79fb9a8e3c17f1,ci_kt_t,33766297,15543149
2171d610e6bc27123c8ea0d8ab79fb9a8e3c17f1,ci_n_t,365686,3629
2171d610e6bc27123c8ea0d8ab79fb9a8e3c17f1,ci_rt_t,14619154,12089116
2171d610e6bc27123c8ea0d8ab79fb9a8e3c17f1,it1_mi1_t,2425919,42584
2171d610e6bc27123c8ea0d8ab79fb9a8e3c17f1,kt_mi1_t,2019280,1031143
2171d610e6bc27123c8ea0d8ab79fb9a8e3c17f1,ci_it1_mi1,43592771,1530603
2171d610e6bc27123c8ea0d8ab79fb9a8e3c17f1,ci_mi1_n,528795,8653
2171d610e6bc27123c8ea0d8ab79fb9a8e3c17f1,ci_mi1_rt,18413551,28826354
2171d610e6bc27123c8ea0d8ab79fb9a8e3c17f1,ci_n_rt,187019,1210
2171d610e6bc27123c8ea0d8ab79fb9a8e3c17f1,ci_it1_mi1_t,43592771,1530603
2171d610e6bc27123c8ea0d8ab79fb9a8e3c17f1,ci_kt_mi1_t,39709229,37062455
2171d610e6bc27123c8ea0d8ab79fb9a8e3c17f1,ci_mi1_n_t,528795,8653
2171d610e6bc27123c8ea0d8ab79fb9a8e3c17f1,ci_mi1_rt_t,18413551,28826354
2171d610e6bc27123c8ea0d8ab79fb9a8e3c17f1,ci_kt_n_t,346249,1555
2171d610e6bc27123c8ea0d8ab79fb9a8e3c17f1,ci_kt_rt_t,13646856,5181050
2171d610e6bc27123c8ea0d8ab79fb9a8e3c17f1,ci_n_rt_t,187019,1210
2171d610e6bc27123c8ea0d8ab79fb9a8e3c17f1,it1_kt_mi1_t,2007028,18250
2171d610e6bc27123c8ea0d8ab79fb9a8e3c17f1,ci_it1_mi1_n,512117,153
2171d610e6bc27123c8ea0d8ab79fb9a8e3c17f1,ci_it1_mi1_rt,17970588,510201
2171d610e6bc27123c8ea0d8ab79fb9a8e3c17f1,ci_mi1_n_rt,283685,2884
2171d610e6bc27123c8ea0d8ab79fb9a8e3c17f1,ci_it1_kt_mi1_t,38707199,655973
2171d610e6bc27123c8ea0d8ab79fb9a8e3c17f1,ci_it1_mi1_n_t,512117,153
2171d610e6bc27123c8ea0d8ab79fb9a8e3c17f1,ci_it1_mi1_rt_t,17970588,510201
2171d610e6bc27123c8ea0d8ab79fb9a8e3c17f1,ci_kt_mi1_n_t,489158,3708
2171d610e6bc27123c8ea0d8ab79fb9a8e3c17f1,ci_kt_mi1_rt_t,16508197,12354152
2171d610e6bc27123c8ea0d8ab79fb9a8e3c17f1,ci_mi1_n_rt_t,283685,2884
2171d610e6bc27123c8ea0d8ab79fb9a8e3c17f1,ci_kt_n_rt_t,177799,519
2171d610e6bc27123c8ea0d8ab79fb9a8e3c17f1,ci_it1_mi1_n_rt,273841,51
2171d610e6bc27123c8ea0d8ab79fb9a8e3c17f1,ci_it1_kt_mi1_n_t,472583,66
2171d610e6bc27123c8ea0d8ab79fb9a8e3c17f1,ci_it1_kt_mi1_rt_t,16067563,218658
2171d610e6bc27123c8ea0d8ab79fb9a8e3c17f1,ci_it1_mi1_n_rt_t,273841,51
2171d610e6bc27123c8ea0d8ab79fb9a8e3c17f1,ci_kt_mi1_n_rt_t,264711,1236
2171d610e6bc27123c8ea0d8ab79fb9a8e3c17f1,ci_it1_kt_mi1_n_rt_t,254913,22
2229934bd31f52ee7b0a6f50d83eb0c8b4e96220,t,2528312,2528214
2229934bd31f52ee7b0a6f50d83eb0c8b4e96220,ci,36244344,36267348
2229934bd31f52ee7b0a6f50d83eb0c8b4e96220,mi1,516226,511193
2229934bd31f52ee7b0a6f50d83eb0c8b4e96220,it1,2,2
2229934bd31f52ee7b0a6f50d83eb0c8b4e96220,kt,1,1
2229934bd31f52ee7b0a6f50d83eb0c8b4e96220,n,13541,417
2229934bd31f52ee7b0a6f50d83eb0c8b4e96220,rt,5,5
2229934bd31f52ee7b0a6f50d83eb0c8b4e96220,ci_t,36244344,36267348
2229934bd31f52ee7b0a6f50d83eb0c8b4e96220,mi1_t,516226,511193
2229934bd31f52ee7b0a6f50d83eb0c8b4e96220,kt_t,1543264,361173
2229934bd31f52ee7b0a6f50d83eb0c8b4e96220,ci_mi1,8337658,18373846
2229934bd31f52ee7b0a6f50d83eb0c8b4e96220,ci_n,87840,3629
2229934bd31f52ee7b0a6f50d83eb0c8b4e96220,ci_rt,22071127,15111395
2229934bd31f52ee7b0a6f50d83eb0c8b4e96220,it1_mi1,511095,9048
2229934bd31f52ee7b0a6f50d83eb0c8b4e96220,ci_mi1_t,8337658,18373846
2229934bd31f52ee7b0a6f50d83eb0c8b4e96220,ci_kt_t,21419885,5181050
2229934bd31f52ee7b0a6f50d83eb0c8b4e96220,ci_n_t,87840,3629
2229934bd31f52ee7b0a6f50d83eb0c8b4e96220,ci_rt_t,22071127,15111395
2229934bd31f52ee7b0a6f50d83eb0c8b4e96220,it1_mi1_t,511095,9048
2229934bd31f52ee7b0a6f50d83eb0c8b4e96220,kt_mi1_t,138958,73027
2229934bd31f52ee7b0a6f50d83eb0c8b4e96220,ci_it1_mi1,8055174,325201
2229934bd31f52ee7b0a6f50d83eb0c8b4e96220,ci_mi1_n,9472,1839
2229934bd31f52ee7b0a6f50d83eb0c8b4e96220,ci_mi1_rt,5806625,7655769
2229934bd31f52ee7b0a6f50d83eb0c8b4e96220,ci_n_rt,49745,1512
2229934bd31f52ee7b0a6f50d83eb0c8b4e96220,ci_it1_mi1_t,8055174,325201
2229934bd31f52ee7b0a6f50d83eb0c8b4e96220,ci_kt_mi1_t,2151536,2624835
2229934bd31f52ee7b0a6f50d83eb0c8b4e96220,ci_mi1_n_t,9472,1839
2229934bd31f52ee7b0a6f50d83eb0c8b4e96220,ci_mi1_rt_t,5806625,7655769
2229934bd31f52ee7b0a6f50d83eb0c8b4e96220,ci_kt_n_t,51341,518
2229934bd31f52ee7b0a6f50d83eb0c8b4e96220,ci_kt_rt_t,12652759,2158771
2229934bd31f52ee7b0a6f50d83eb0c8b4e96220,ci_n_rt_t,49745,1512
2229934bd31f52ee7b0a6f50d83eb0c8b4e96220,it1_kt_mi1_t,138958,1293
2229934bd31f52ee7b0a6f50d83eb0c8b4e96220,ci_it1_mi1_n,9107,33
2229934bd31f52ee7b0a6f50d83eb0c8b4e96220,ci_it1_mi1_rt,5612958,135500
2229934bd31f52ee7b0a6f50d83eb0c8b4e96220,ci_mi1_n_rt,5422,766
2229934bd31f52ee7b0a6f50d83eb0c8b4e96220,ci_it1_kt_mi1_t,2151536,46457
2229934bd31f52ee7b0a6f50d83eb0c8b4e96220,ci_it1_mi1_n_t,9107,33
2229934bd31f52ee7b0a6f50d83eb0c8b4e96220,ci_it1_mi1_rt_t,5612958,135500
2229934bd31f52ee7b0a6f50d83eb0c8b4e96220,ci_kt_mi1_n_t,2083,263
2229934bd31f52ee7b0a6f50d83eb0c8b4e96220,ci_kt_mi1_rt_t,1371701,1093681
2229934bd31f52ee7b0a6f50d83eb0c8b4e96220,ci_mi1_n_rt_t,5422,766
2229934bd31f52ee7b0a6f50d83eb0c8b4e96220,ci_kt_n_rt_t,28229,216
2229934bd31f52ee7b0a6f50d83eb0c8b4e96220,ci_it1_mi1_n_rt,5249,14
2229934bd31f52ee7b0a6f50d83eb0c8b4e96220,ci_it1_kt_mi1_n_t,2083,5
2229934bd31f52ee7b0a6f50d83eb0c8b4e96220,ci_it1_kt_mi1_rt_t,1371701,19357
2229934bd31f52ee7b0a6f50d83eb0c8b4e96220,ci_it1_mi1_n_rt_t,5249,14
2229934bd31f52ee7b0a6f50d83eb0c8b4e96220,ci_kt_mi1_n_rt_t,843,109
2229934bd31f52ee7b0a6f50d83eb0c8b4e96220,ci_it1_kt_mi1_n_rt_t,843,2
2606a24322808d04009d8c3657a1cde873879623,t,2528312,2528214
2606a24322808d04009d8c3657a1cde873879623,ci,36244344,36267348
2606a24322808d04009d8c3657a1cde873879623,mi1,93995,36299
2606a24322808d04009d8c3657a1cde873879623,it1,1,1
2606a24322808d04009d8c3657a1cde873879623,kt,3,3
2606a24322808d04009d8c3657a1cde873879623,n,34379,126283
2606a24322808d04009d8c3657a1cde873879623,rt,5,5
2606a24322808d04009d8c3657a1cde873879623,ci_t,36244344,36267348
2606a24322808d04009d8c3657a1cde873879623,mi1_t,93995,36299
2606a24322808d04009d8c3657a1cde873879623,kt_t,231371,1083520
2606a24322808d04009d8c3657a1cde873879623,ci_mi1,1620256,1304697
2606a24322808d04009d8c3657a1cde873879623,ci_n,300804,1099007
2606a24322808d04009d8c3657a1cde873879623,ci_rt,5810682,15111395
2606a24322808d04009d8c3657a1cde873879623,it1_mi1,93970,3180
2606a24322808d04009d8c3657a1cde873879623,ci_mi1_t,1620256,1304697
2606a24322808d04009d8c3657a1cde873879623,ci_kt_t,3538267,15543149
2606a24322808d04009d8c3657a1cde873879623,ci_n_t,300804,1099007
2606a24322808d04009d8c3657a1cde873879623,ci_rt_t,5810682,15111395
2606a24322808d04009d8c3657a1cde873879623,it1_mi1_t,93970,3180
2606a24322808d04009d8c3657a1cde873879623,kt_mi1_t,13725,15557
2606a24322808d04009d8c3657a1cde873879623,ci_it1_mi1,1618756,114299
2606a24322808d04009d8c3657a1cde873879623,ci_mi1_n,7853,39536
2606a24322808d04009d8c3657a1cde873879623,ci_mi1_rt,310476,543624
2606a24322808d04009d8c3657a1cde873879623,ci_n_rt,50862,457920
2606a24322808d04009d8c3657a1cde873879623,ci_it1_mi1_t,1618756,114299
2606a24322808d04009d8c3657a1cde873879623,ci_kt_mi1_t,202984,559156
2606a24322808d04009d8c3657a1cde873879623,ci_mi1_n_t,7853,39536
2606a24322808d04009d8c3657a1cde873879623,ci_mi1_rt_t,310476,543624
2606a24322808d04009d8c3657a1cde873879623,ci_kt_n_t,29345,471003
2606a24322808d04009d8c3657a1cde873879623,ci_kt_rt_t,477149,6476312
2606a24322808d04009d8c3657a1cde873879623,ci_n_rt_t,50862,457920
2606a24322808d04009d8c3657a1cde873879623,it1_kt_mi1_t,13725,1363
2606a24322808d04009d8c3657a1cde873879623,ci_it1_mi1_n,7847,3464
2606a24322808d04009d8c3657a1cde873879623,ci_it1_mi1_rt,310301,47625
2606a24322808d04009d8c3657a1cde873879623,ci_mi1_n_rt,1347,16473
2606a24322808d04009d8c3657a1cde873879623,ci_it1_kt_mi1_t,202984,48985
2606a24322808d04009d8c3657a1cde873879623,ci_it1_mi1_n_t,7847,3464
2606a24322808d04009d8c3657a1cde873879623,ci_it1_mi1_rt_t,310301,47625
2606a24322808d04009d8c3657a1cde873879623,ci_kt_mi1_n_t,715,16944
2606a24322808d04009d8c3657a1cde873879623,ci_kt_mi1_rt_t,32335,232982
2606a24322808d04009d8c3657a1cde873879623,ci_mi1_n_rt_t,1347,16473
2606a24322808d04009d8c3657a1cde873879623,ci_kt_n_rt_t,4222,196251
2606a24322808d04009d8c3657a1cde873879623,ci_it1_mi1_n_rt,1347,1443
2606a24322808d04009d8c3657a1cde873879623,ci_it1_kt_mi1_n_t,715,1485
2606a24322808d04009d8c3657a1cde873879623,ci_it1_kt_mi1_rt_t,32335,20411
2606a24322808d04009d8c3657a1cde873879623,ci_it1_mi1_n_rt_t,1347,1443
2606a24322808d04009d8c3657a1cde873879623,ci_kt_mi1_n_rt_t,113,7060
2606a24322808d04009d8c3657a1cde873879623,ci_it1_kt_mi1_n_rt_t,113,618
2bf9e68a7b5b34014270bb533be0bcbc69115834,t,2528312,2528214
2bf9e68a7b5b34014270bb533be0bcbc69115834,ci,36244344,36267348
2bf9e68a7b5b34014270bb533be0bcbc69115834,mi1,11573,7341
2bf9e68a7b5b34014270bb533be0bcbc69115834,it1,2,2
2bf9e68a7b5b34014270bb533be0bcbc69115834,kt,3,3
2bf9e68a7b5b34014270bb533be0bcbc69115834,n,19858,417
2bf9e68a7b5b34014270bb533be0bcbc69115834,rt,3,3
2bf9e68a7b5b34014270bb533be0bcbc69115834,ci_t,36244344,36267348
2bf9e68a7b5b34014270bb533be0bcbc69115834,mi1_t,11573,7341
2bf9e68a7b5b34014270bb533be0bcbc69115834,kt_t,2306626,1083520
2bf9e68a7b5b34014270bb533be0bcbc69115834,ci_mi1,611260,263858
2bf9e68a7b5b34014270bb533be0bcbc69115834,ci_n,187973,3629
2bf9e68a7b5b34014270bb533be0bcbc69115834,ci_rt,9424613,9066837
2bf9e68a7b5b34014270bb533be0bcbc69115834,it1_mi1,11125,130
2bf9e68a7b5b34014270bb533be0bcbc69115834,ci_mi1_t,611260,263858
2bf9e68a7b5b34014270bb533be0bcbc69115834,ci_kt_t,33766297,15543149
2bf9e68a7b5b34014270bb533be0bcbc69115834,ci_n_t,187973,3629
2bf9e68a7b5b34014270bb533be0bcbc69115834,ci_rt_t,9424613,9066837
2bf9e68a7b5b34014270bb533be0bcbc69115834,it1_mi1_t,11125,130
2bf9e68a7b5b34014270bb533be0bcbc69115834,kt_mi1_t,11167,3146
2bf9e68a7b5b34014270bb533be0bcbc69115834,ci_it1_mi1,606605,4670
2bf9e68a7b5b34014270bb533be0bcbc69115834,ci_mi1_n,3335,26
2bf9e68a7b5b34014270bb533be0bcbc69115834,ci_mi1_rt,228659,65964
2bf9e68a7b5b34014270bb533be0bcbc69115834,ci_n_rt,54626,907
2bf9e68a7b5b34014270bb533be0bcbc69115834,ci_it1_mi1_t,606605,4670
2bf9e68a7b5b34014270bb533be0bcbc69115834,ci_kt_mi1_t,601668,113082
2bf9e68a7b5b34014270bb533be0bcbc69115834,ci_mi1_n_t,3335,26
2bf9e68a7b5b34014270bb533be0bcbc69115834,ci_mi1_rt_t,228659,65964
2bf9e68a7b5b34014270bb533be0bcbc69115834,ci_kt_n_t,173241,1555
2bf9e68a7b5b34014270bb533be0bcbc69115834,ci_kt_rt_t,8866415,3885787
2bf9e68a7b5b34014270bb533be0bcbc69115834,ci_n_rt_t,54626,907
2bf9e68a7b5b34014270bb533be0bcbc69115834,it1_kt_mi1_t,10730,56
2bf9e68a7b5b34014270bb533be0bcbc69115834,ci_it1_mi1_n,3328,1
2bf9e68a7b5b34014270bb533be0bcbc69115834,ci_it1_mi1_rt,227519,1168
2bf9e68a7b5b34014270bb533be0bcbc69115834,ci_mi1_n_rt,1206,6
2bf9e68a7b5b34014270bb533be0bcbc69115834,ci_it1_kt_mi1_t,597118,2001
2bf9e68a7b5b34014270bb533be0bcbc69115834,ci_it1_mi1_n_t,3328,1
2bf9e68a7b5b34014270bb533be0bcbc69115834,ci_it1_mi1_rt_t,227519,1168
2bf9e68a7b5b34014270bb533be0bcbc69115834,ci_kt_mi1_n_t,3265,11
2bf9e68a7b5b34014270bb533be0bcbc69115834,ci_kt_mi1_rt_t,225542,28270
2bf9e68a7b5b34014270bb533be0bcbc69115834,ci_mi1_n_rt_t,1206,6
2bf9e68a7b5b34014270bb533be0bcbc69115834,ci_kt_n_rt_t,51066,389
2bf9e68a7b5b34014270bb533be0bcbc69115834,ci_it1_mi1_n_rt,1206,1
2bf9e68a7b5b34014270bb533be0bcbc69115834,ci_it1_kt_mi1_n_t,3258,1
2bf9e68a7b5b34014270bb533be0bcbc69115834,ci_it1_kt_mi1_rt_t,224430,501
2bf9e68a7b5b34014270bb533be0bcbc69115834,ci_it1_mi1_n_rt_t,1206,1
2bf9e68a7b5b34014270bb533be0bcbc69115834,ci_kt_mi1_n_rt_t,1183,3
2bf9e68a7b5b34014270bb533be0bcbc69115834,ci_it1_kt_mi1_n_rt_t,1183,1
2d112771d12325ed24e652e4cf562a2c606a584f,t,2528312,2528214
2d112771d12325ed24e652e4cf562a2c606a584f,ci,36244344,36267348
2d112771d12325ed24e652e4cf562a2c606a584f,mi1,1106989,1150430
2d112771d12325ed24e652e4cf562a2c606a584f,it1,2,2
2d112771d12325ed24e652e4cf562a2c606a584f,kt,2,2
2d112771d12325ed24e652e4cf562a2c606a584f,n,57254,417
2d112771d12325ed24e652e4cf562a2c606a584f,rt,4,4
2d112771d12325ed24e652e4cf562a2c606a584f,ci_t,36244344,36267348
2d112771d12325ed24e652e4cf562a2c606a584f,mi1_t,1106989,1150430
2d112771d12325ed24e652e4cf562a2c606a584f,kt_t,1643801,722347
2d112771d12325ed24e652e4cf562a2c606a584f,ci_mi1,22895521,41349986
2d112771d12325ed24e652e4cf562a2c606a584f,ci_n,489487,3629
2d112771d12325ed24e652e4cf562a2c606a584f,ci_rt,11128156,12089116
2d112771d12325ed24e652e4cf562a2c606a584f,it1_mi1,1100161,20362
2d112771d12325ed24e652e4cf562a2c606a584f,ci_mi1_t,22895521,41349986
2d112771d12325ed24e652e4cf562a2c606a584f,ci_kt_t,23369502,10362099
2d112771d12325ed24e652e4cf562a2c606a584f,ci_n_t,489487,3629
