step_idx,step_in_unit,esp_id,label,rms_broadband,baseline_rms,peak1x,peak2x,residual,drift,slew,token,r_norm,delta_norm,sigma_norm
200,200,0,Normal,0.263227,0.260204,0.163740,0.001930,0.003023,0.043307,0.003023,Recovery,0.030233,0.866136,0.010078
201,201,0,Normal,0.151367,0.260204,0.086400,0.003350,-0.108837,0.024150,-0.111860,EnvViolation,-1.088371,0.483005,-0.372868
202,202,0,Normal,0.272635,0.260204,0.156890,0.020900,0.012431,-0.002366,0.121269,Recovery,0.124315,-0.047318,0.404229
203,203,0,Normal,0.216315,0.260204,0.137330,0.012930,-0.043888,-0.008794,-0.056320,Nominal,-0.438883,-0.175888,-0.187733
204,204,0,Normal,0.051739,0.260204,0.032820,0.007380,-0.208465,-0.021268,-0.164576,EnvViolation,-2.084647,-0.425364,-0.548588
205,205,0,Normal,0.111712,0.257220,0.070840,0.012610,-0.145508,-0.035819,0.062957,EnvViolation,-1.455079,-0.716380,0.209856
206,206,0,Unbalance,0.287511,0.257220,0.186860,0.006380,0.030291,-0.046080,0.175798,BoundaryGrazing,0.302905,-0.921593,0.585995
207,207,0,Normal,0.221222,0.230316,0.126810,0.012220,-0.009095,-0.049382,-0.039385,BoundaryGrazing,-0.090947,-0.987635,-0.131284
208,208,0,Unbalance,0.270337,0.230316,0.157130,0.024700,0.040020,-0.043003,0.049115,Recovery,0.400203,-0.860054,0.163717
209,209,0,Normal,0.278663,0.257220,0.159030,0.026970,0.021442,-0.040858,-0.018578,Nominal,0.214422,-0.817170,-0.061927
210,210,0,Normal,0.168315,0.257220,0.113570,0.002800,-0.088906,-0.050051,-0.110348,DriftAccum,-0.889057,-1.001028,-0.367826
211,211,0,Normal,0.070412,0.221222,0.044490,0.006970,-0.150810,-0.054249,-0.061904,EnvViolation,-1.508100,-1.084973,-0.206348
212,212,0,Normal,0.082576,0.216315,0.055420,0.010330,-0.133739,-0.068866,0.017071,EnvViolation,-1.337394,-1.377315,0.056902
213,213,0,Normal,0.137432,0.216315,0.079250,0.018190,-0.078883,-0.072365,0.054856,DriftAccum,-0.788833,-1.447305,0.182853
214,214,0,Normal,0.255700,0.216315,0.162530,0.003140,0.039385,-0.047580,0.118268,BoundaryGrazing,0.393851,-0.951606,0.394228
215,215,0,Unbalance,0.504924,0.216315,0.290640,0.006070,0.288608,-0.004169,0.249223,EnvViolation,2.886083,-0.083373,0.830744
216,216,0,Normal,0.186058,0.216315,0.110790,0.005450,-0.030257,-0.010223,-0.318865,SlewSpike,-0.302571,-0.204468,-1.062885
217,217,0,Normal,0.106107,0.186058,0.067080,0.003090,-0.079951,-0.017309,-0.049694,Recovery,-0.799513,-0.346182,-0.165647
218,218,0,Normal,0.168843,0.168843,0.104640,0.001260,0.000000,-0.021311,0.079951,Nominal,0.000000,-0.426222,0.266504
219,219,0,Normal,0.184294,0.184294,0.118380,0.001950,0.000000,-0.023455,0.000000,Nominal,0.000000,-0.469107,0.000000
220,220,0,Normal,0.096688,0.184294,0.055800,0.002390,-0.087606,-0.023325,-0.087606,Nominal,-0.876059,-0.466507,-0.292020
221,221,0,Normal,0.243331,0.184294,0.154540,0.005680,0.059037,-0.002341,0.146643,Nominal,0.590373,-0.046812,0.488811
222,222,0,Normal,0.178900,0.178900,0.114410,0.004620,0.000000,0.011033,-0.059037,Nominal,0.000000,0.220666,-0.196791
223,223,0,Normal,0.217423,0.178900,0.129390,0.007960,0.038523,0.022774,0.038523,Nominal,0.385231,0.455479,0.128410
224,224,0,Unbalance,0.452827,0.178900,0.261460,0.016030,0.273927,0.046228,0.235404,EnvViolation,2.739267,0.924562,0.784679
225,225,0,Normal,0.270702,0.184294,0.155090,0.010050,0.086409,0.026008,-0.187518,Recovery,0.864086,0.520163,-0.625060
226,226,0,Normal,0.170633,0.184294,0.102360,0.009100,-0.013661,0.027668,-0.100070,Nominal,-0.136613,0.553354,-0.333567
227,227,0,Unbalance,0.387801,0.186058,0.253010,0.003120,0.201743,0.055837,0.215404,EnvViolation,2.017425,1.116742,0.718013
228,228,0,Normal,0.159479,0.186058,0.094190,0.007560,-0.026579,0.053179,-0.228321,DriftAccum,-0.265788,1.063585,-0.761071
229,229,0,Normal,0.051244,0.184294,0.034340,0.018610,-0.133050,0.039874,-0.106471,EnvViolation,-1.330501,0.797484,-0.354904
230,230,0,Normal,0.112397,0.178900,0.075750,0.009110,-0.066503,0.041984,0.066547,Recovery,-0.665032,0.839690,0.221823
231,231,0,Unbalance,0.295725,0.178900,0.182740,0.003350,0.116825,0.047763,0.183328,EnvViolation,1.168252,0.955266,0.611095
232,232,0,Normal,0.097019,0.178900,0.061430,0.011400,-0.081881,0.039575,-0.198706,Recovery,-0.818808,0.791504,-0.662354
233,233,0,Normal,0.182505,0.182505,0.117480,0.009670,0.000000,0.035723,0.081881,Nominal,0.000000,0.714458,0.272936
234,234,0,Normal,0.120059,0.178900,0.069670,0.016330,-0.058841,0.002446,-0.058841,Nominal,-0.588407,0.048923,-0.196136
235,235,0,Normal,0.223197,0.182505,0.142710,0.006110,0.040693,-0.002125,0.099533,Nominal,0.406926,-0.042509,0.331778
236,236,0,Normal,0.062531,0.178900,0.035900,0.003960,-0.116369,-0.012396,-0.157062,EnvViolation,-1.163692,-0.247925,-0.523539
237,237,0,Normal,0.187111,0.182505,0.121770,0.006190,0.004606,-0.032110,0.120975,Recovery,0.046063,-0.642197,0.403251
238,238,0,Normal,0.257032,0.182505,0.149230,0.009670,0.074527,-0.021999,0.069921,Nominal,0.745273,-0.439985,0.233070
239,239,0,Unbalance,0.415587,0.182505,0.241370,0.005590,0.233083,0.014614,0.158556,EnvViolation,2.330829,0.292281,0.528519
240,240,0,Normal,0.103042,0.170633,0.058720,0.012540,-0.067591,0.014505,-0.300674,SlewSpike,-0.675907,0.290106,-1.002245
241,241,0,Unbalance,0.332479,0.182505,0.199260,0.014240,0.149974,0.017820,0.217565,EnvViolation,1.499740,0.356403,0.725216
242,242,0,Normal,0.070909,0.159479,0.040360,0.012500,-0.088570,0.017151,-0.238544,Recovery,-0.885705,0.343024,-0.795148
243,243,0,Normal,0.075216,0.120059,0.042880,0.011650,-0.044843,0.012667,0.043728,Nominal,-0.448429,0.253338,0.145759
244,244,0,Normal,0.139401,0.139401,0.079220,0.009460,0.000000,0.018551,0.044843,Nominal,0.000000,0.371019,0.149476
245,245,0,Normal,0.049126,0.139401,0.027960,0.002110,-0.090274,0.005454,-0.090274,BoundaryGrazing,-0.902742,0.109086,-0.300914
246,246,0,Normal,0.150515,0.139401,0.101230,0.006280,0.011114,0.018203,0.101389,Recovery,0.111145,0.364053,0.337962
247,247,0,Unbalance,0.310703,0.150515,0.201710,0.004130,0.160187,0.033761,0.149073,EnvViolation,1.601874,0.675215,0.496910
248,248,0,Unbalance,0.280461,0.150515,0.189020,0.007900,0.129945,0.039303,-0.030242,EnvViolation,1.299454,0.786052,-0.100807
249,249,0,Normal,0.251540,0.187111,0.145030,0.034000,0.064429,0.022437,-0.065516,Recovery,0.644291,0.448744,-0.218388
250,250,0,Normal,0.104427,0.150515,0.061840,0.017540,-0.046088,0.024587,-0.110517,Nominal,-0.460878,0.491750,-0.368390
251,251,0,Normal,0.106630,0.150515,0.061670,0.008480,-0.043885,0.005202,0.002203,Nominal,-0.438849,0.104032,0.007343
252,0,1,Normal,0.207840,0.207840,0.128620,0.000880,0.000000,0.014059,0.043885,Nominal,0.000000,0.281173,0.146283
253,1,1,Normal,0.195565,0.201703,0.124670,0.001820,-0.006138,0.017929,-0.006138,Nominal,-0.061379,0.358583,-0.020460
254,2,1,Normal,0.103102,0.195565,0.058990,0.006820,-0.092463,0.008683,-0.086325,BoundaryGrazing,-0.924631,0.173657,-0.287751
255,3,1,Unbalance,0.266677,0.201703,0.178060,0.005000,0.064975,0.024208,0.157438,Recovery,0.649746,0.484155,0.524792
256,4,1,Normal,0.136592,0.195565,0.079970,0.001570,-0.058973,0.017199,-0.123948,Nominal,-0.589729,0.343980,-0.413158
257,5,1,Normal,0.078474,0.166078,0.051240,0.007200,-0.087604,-0.007580,-0.028631,Nominal,-0.876040,-0.151603,-0.095437
258,6,1,Normal,0.112741,0.136592,0.072200,0.005720,-0.023851,-0.022960,0.063753,Nominal,-0.238507,-0.459195,0.212511
259,7,1,Normal,0.228322,0.166078,0.152170,0.003140,0.062244,-0.023178,0.086095,Nominal,0.622441,-0.463565,0.286983
260,8,1,Normal,0.093902,0.136592,0.058630,0.007340,-0.042690,-0.022838,-0.104934,Nominal,-0.426897,-0.456769,-0.349780
261,9,1,Normal,0.176191,0.156391,0.106370,0.003030,0.019799,-0.016470,0.062489,Nominal,0.197994,-0.329400,0.208297
262,10,1,Normal,0.148103,0.148103,0.093410,0.014180,0.000000,-0.016470,-0.019799,Nominal,0.000000,-0.329400,-0.065998
263,11,1,Normal,0.087476,0.142347,0.049850,0.009400,-0.054871,-0.021343,-0.054871,Nominal,-0.548712,-0.426867,-0.182904
264,12,1,Normal,0.095033,0.136592,0.059390,0.004170,-0.041559,-0.016253,0.013312,Nominal,-0.415589,-0.325058,0.044374
265,13,1,Normal,0.028467,0.124666,0.014500,0.000580,-0.096199,-0.032370,-0.054640,BoundaryGrazing,-0.961992,-0.647406,-0.182134
266,14,1,Normal,0.170138,0.136592,0.113290,0.004530,0.033547,-0.023118,0.129746,Recovery,0.335465,-0.462367,0.432486
267,15,1,Rubbing,0.075157,0.112741,0.046440,0.002960,-0.037584,-0.018116,-0.071131,Nominal,-0.375844,-0.362328,-0.237103
268,16,1,Normal,0.042557,0.103102,0.026910,0.005750,-0.060545,-0.021786,-0.022960,Nominal,-0.605447,-0.435716,-0.076534
269,17,1,Normal,0.103915,0.103915,0.059600,0.008840,0.000000,-0.028010,0.060545,Nominal,0.000000,-0.560204,0.201816
270,18,1,Normal,0.086239,0.095033,0.057350,0.000680,-0.008793,-0.024621,-0.008793,Nominal,-0.087934,-0.492412,-0.029311
271,19,1,Unbalance,0.291111,0.095033,0.170560,0.008990,0.196078,-0.006993,0.204871,EnvViolation,1.960780,-0.139855,0.682905
272,20,1,Faulty sensor,0.180784,0.103915,0.054790,0.012330,0.076868,0.000694,-0.119210,Recovery,0.768681,0.013882,-0.397367
273,21,1,Normal,0.085464,0.095033,0.047970,0.006860,-0.009569,0.005224,-0.086437,Nominal,-0.095687,0.104487,-0.288123
274,22,1,Normal,0.063845,0.093902,0.039660,0.002570,-0.030057,0.006374,-0.020489,Nominal,-0.300574,0.127490,-0.068295
275,23,1,Normal,0.076353,0.087476,0.047320,0.009360,-0.011123,0.014882,0.018934,Nominal,-0.111234,0.297641,0.063113
276,24,1,Normal,0.053658,0.086239,0.031530,0.000650,-0.032581,0.008269,-0.021458,Nominal,-0.325813,0.165385,-0.071526
277,25,1,Normal,0.105612,0.086239,0.069750,0.003980,0.019372,0.013965,0.051954,Nominal,0.193725,0.279299,0.173179
278,26,1,Normal,0.167759,0.086239,0.098860,0.014590,0.081519,0.028171,0.062147,Nominal,0.815192,0.563427,0.207156
279,27,1,Unbalance,0.428447,0.086239,0.272450,0.002550,0.342207,0.062392,0.260688,EnvViolation,3.422071,1.247841,0.868960
280,28,1,Normal,0.164697,0.103915,0.093710,0.001860,0.060782,0.069350,-0.281425,DriftAccum,0.607818,1.386992,-0.938084
281,29,1,Normal,0.156609,0.103915,0.090160,0.008580,0.052693,0.055011,-0.008089,DriftAccum,0.526932,1.100222,-0.026962
282,30,1,Normal,0.204217,0.105612,0.118260,0.015350,0.098605,0.057185,0.045912,DriftAccum,0.986052,1.143696,0.153040
283,31,1,Normal,0.114063,0.114063,0.073880,0.004200,0.000000,0.058142,-0.098605,DriftAccum,0.000000,1.162834,-0.328684
284,32,1,Faulty sensor,1.080058,0.156609,0.018330,0.003200,0.923449,0.153492,0.923449,Compound,9.234493,3.069847,3.078164
285,33,1,Normal,0.070300,0.156609,0.043560,0.003000,-0.086309,0.145974,-1.009758,Compound,-0.863086,2.919477,-3.365860
286,34,1,Normal,0.226973,0.156609,0.131450,0.013950,0.070364,0.156268,0.156673,DriftAccum,0.703642,3.125368,0.522243
287,35,1,Normal,0.212292,0.156609,0.143510,0.007710,0.055683,0.159899,-0.014681,DriftAccum,0.556831,3.197989,-0.048937
288,36,1,Normal,0.120249,0.156609,0.069160,0.001190,-0.036360,0.148112,-0.092043,DriftAccum,-0.363597,2.962231,-0.306809
289,37,1,Rubbing,0.038676,0.156609,0.014890,0.001710,-0.117932,0.102098,-0.081572,EnvViolation,-1.179322,2.041952,-0.271908
290,38,1,Normal,0.190061,0.164697,0.120380,0.001790,0.025364,0.098556,0.143296,DriftAccum,0.253641,1.971117,0.477654
291,39,1,Normal,0.179674,0.167759,0.100950,0.005310,0.011915,0.094478,-0.013449,DriftAccum,0.119151,1.889561,-0.044830
292,40,1,Normal,0.035891,0.167759,0.024320,0.007990,-0.131867,0.071431,-0.143782,EnvViolation,-1.318672,1.428616,-0.479274
293,41,1,Normal,0.040411,0.164697,0.026690,0.002360,-0.124286,0.059002,0.007581,EnvViolation,-1.242859,1.180045,0.025271
294,42,1,Normal,0.088727,0.156609,0.056830,0.003490,-0.067882,-0.040131,0.056404,Recovery,-0.678817,-0.802618,0.188014
295,43,1,Normal,0.184320,0.156609,0.116610,0.001310,0.027711,-0.028729,0.095593,Nominal,0.277113,-0.574578,0.318643
296,44,1,Normal,0.059881,0.120249,0.038280,0.003820,-0.060368,-0.041802,-0.088079,Nominal,-0.603676,-0.836041,-0.293596
297,45,1,Normal,0.142020,0.120249,0.089170,0.000680,0.021771,-0.045193,0.082138,BoundaryGrazing,0.217707,-0.903866,0.273794
298,46,1,Normal,0.101603,0.120249,0.060450,0.001600,-0.018646,-0.043422,-0.040417,Recovery,-0.186458,-0.868438,-0.134722
299,47,1,Rubbing,0.086741,0.101603,0.052840,0.000660,-0.014862,-0.033115,0.003784,Nominal,-0.148620,-0.662298,0.012613
300,48,1,Normal,0.143126,0.120249,0.081510,0.001630,0.022877,-0.033364,0.037739,Nominal,0.228771,-0.667272,0.125797
301,49,1,Normal,0.160263,0.120249,0.091460,0.001470,0.040014,-0.030554,0.017137,Nominal,0.400139,-0.611074,0.057123
302,50,1,Normal,0.081442,0.101603,0.054980,0.010810,-0.020161,-0.019383,-0.060175,Nominal,-0.201612,-0.387662,-0.200584
303,51,1,Normal,0.028080,0.088727,0.015760,0.009740,-0.060647,-0.013019,-0.040486,Nominal,-0.606472,-0.260385,-0.134953
304,52,1,Normal,0.089029,0.089029,0.049850,0.001080,0.000000,-0.006231,0.060647,Nominal,0.000000,-0.124622,0.202157
305,53,1,Normal,0.005952,0.088727,0.002550,0.003370,-0.082775,-0.017280,-0.082775,Nominal,-0.827748,-0.345594,-0.275916
306,54,1,Normal,0.221130,0.088727,0.127440,0.012300,0.132403,0.001997,0.215178,EnvViolation,1.324033,0.039948,0.717260
307,55,1,Normal,0.018498,0.088727,0.002180,0.007330,-0.070229,-0.007203,-0.202632,Recovery,-0.702290,-0.144052,-0.675441
308,56,1,Normal,0.122532,0.089029,0.065980,0.007210,0.033503,-0.001988,0.103732,Nominal,0.335031,-0.039754,0.345774
309,57,1,Normal,0.079682,0.089029,0.052800,0.002010,-0.009347,-0.001436,-0.042850,Nominal,-0.093470,-0.028724,-0.142834
310,58,1,Normal,0.089994,0.089029,0.053600,0.003290,0.000965,-0.003627,0.010312,Nominal,0.009649,-0.072548,0.034373
311,59,1,Normal,0.076403,0.089029,0.047770,0.002070,-0.012626,-0.008891,-0.013591,Nominal,-0.126259,-0.177828,-0.045303
312,60,1,Normal,0.038912,0.086741,0.025260,0.007000,-0.047829,-0.011658,-0.035204,Nominal,-0.478294,-0.233164,-0.117345
313,61,1,Normal,0.197248,0.086741,0.113670,0.010600,0.110507,0.005457,0.158336,EnvViolation,1.105068,0.109144,0.527787
314,62,1,Normal,0.087594,0.087594,0.054570,0.002210,0.000000,0.005457,-0.110507,Recovery,0.000000,0.109144,-0.368356
315,63,1,Normal,0.034551,0.081442,0.023430,0.007480,-0.046891,0.009046,-0.046891,Nominal,-0.468909,0.180911,-0.156303
316,64,1,Normal,0.160476,0.081442,0.102090,0.001910,0.079034,0.003709,0.125925,Nominal,0.790339,0.074173,0.419750
317,65,1,Normal,0.104895,0.087594,0.060200,0.004120,0.017301,0.012462,-0.061733,Nominal,0.173010,0.249233,-0.205776
318,66,1,Normal,0.169714,0.089029,0.095180,0.001580,0.080685,0.017180,0.063384,Nominal,0.806847,0.343596,0.211279
319,67,1,Normal,0.103758,0.089994,0.067410,0.004110,0.013763,0.019491,-0.066921,Nominal,0.137634,0.389817,-0.223071
320,68,1,Faulty sensor,0.009966,0.089994,0.005550,0.000970,-0.080028,0.011392,-0.093792,Nominal,-0.800282,0.227831,-0.312639
321,69,1,Normal,0.136567,0.089994,0.081550,0.006210,0.046573,0.017311,0.126601,Nominal,0.465731,0.346229,0.422004
322,70,1,Normal,0.104865,0.103758,0.065210,0.004900,0.001107,0.022205,-0.045466,Nominal,0.011072,0.444102,-0.151553
323,71,1,Normal,0.043914,0.089994,0.026890,0.015940,-0.046080,0.006546,-0.047187,Nominal,-0.460798,0.130929,-0.157290
324,72,1,Normal,0.195683,0.103758,0.130170,0.003630,0.091925,0.015739,0.138005,BoundaryGrazing,0.919254,0.314780,0.460017
325,73,1,Normal,0.069080,0.103758,0.040480,0.007570,-0.034678,0.016960,-0.126603,Recovery,-0.346776,0.339206,-0.422010
326,74,1,Normal,0.168368,0.104865,0.097300,0.003410,0.063504,0.015407,0.098181,Nominal,0.635038,0.308146,0.327271
327,75,1,Normal,0.218115,0.104895,0.138300,0.002700,0.113220,0.024999,0.049716,EnvViolation,1.132200,0.499984,0.165721
328,76,1,Normal,0.101539,0.104865,0.068480,0.003120,-0.003326,0.016598,-0.116546,Recovery,-0.033262,0.331962,-0.388487
329,77,1,Normal,0.105420,0.104895,0.067570,0.005400,0.000525,0.015274,0.003851,Nominal,0.005248,0.305485,0.012837
330,78,1,Normal,0.035185,0.104895,0.022420,0.007600,-0.069711,0.016306,-0.070235,Nominal,-0.697106,0.326120,-0.234118
331,79,1,Rubbing,0.088293,0.104865,0.051350,0.014860,-0.016572,0.009992,0.053139,Nominal,-0.165715,0.199831,0.177130
332,80,1,Normal,0.094669,0.103758,0.054240,0.006940,-0.009089,0.008972,0.007483,Nominal,-0.090890,0.179439,0.024942
333,81,1,Normal,0.108311,0.103758,0.060910,0.001550,0.004553,0.014035,0.013642,Nominal,0.045532,0.280705,0.045474
334,82,1,Rubbing,0.205572,0.104865,0.136970,0.002390,0.100708,0.014913,0.096155,EnvViolation,1.007078,0.298269,0.320515
335,83,1,Normal,0.058755,0.104865,0.025610,0.001330,-0.046109,0.013770,-0.146817,Recovery,-0.461092,0.275406,-0.489390
336,84,1,Normal,0.192222,0.104865,0.121960,0.003080,0.087358,0.016156,0.133467,Nominal,0.873576,0.323114,0.444890
337,85,1,Normal,0.354879,0.105420,0.211390,0.002290,0.249460,0.029780,0.162102,EnvViolation,2.494596,0.595593,0.540340
338,86,1,Normal,0.186648,0.108311,0.112700,0.009370,0.078338,0.037946,-0.171122,Recovery,0.783377,0.758921,-0.570406
339,87,1,Normal,0.040156,0.105420,0.025220,0.003310,-0.065264,0.031367,-0.143602,Nominal,-0.652640,0.627343,-0.478672
340,88,1,Normal,0.265521,0.108311,0.155290,0.000370,0.157210,0.054059,0.222474,EnvViolation,1.572103,1.081185,0.741581
341,89,1,Normal,0.126192,0.108311,0.084920,0.008440,0.017882,0.057505,-0.139329,DriftAccum,0.178815,1.150091,-0.464429
342,90,1,Normal,0.067590,0.105420,0.035220,0.001110,-0.037830,0.054630,-0.055711,DriftAccum,-0.378299,1.092609,-0.185705
343,91,1,Normal,0.088377,0.105420,0.056570,0.007740,-0.017043,0.052471,0.020787,DriftAccum,-0.170430,1.049417,0.069290
344,92,1,Normal,0.202426,0.108311,0.122060,0.002750,0.094115,0.051812,0.111158,DriftAccum,0.941152,1.036232,0.370527
345,93,1,Normal,0.072106,0.108311,0.048680,0.005630,-0.036204,0.052802,-0.130320,DriftAccum,-0.362043,1.056042,-0.434398
346,94,1,Faulty sensor,0.683918,0.126192,0.102640,0.015160,0.557726,0.099839,0.593930,Compound,5.577259,1.996778,1.979767
347,95,1,Normal,0.031217,0.126192,0.018870,0.006460,-0.094975,0.065395,-0.652701,Compound,-0.949751,1.307909,-2.175670
348,96,1,Normal,0.184216,0.184216,0.120160,0.008330,0.000000,0.057562,0.094975,DriftAccum,0.000000,1.151233,0.316584
349,97,1,Rubbing,0.045320,0.126192,0.027320,0.001480,-0.080872,0.056001,-0.080872,DriftAccum,-0.808722,1.120017,-0.269574
350,98,1,Unbalance,0.292107,0.184216,0.172970,0.006560,0.107891,0.051069,0.188763,EnvViolation,1.078911,1.021378,0.629211
351,99,1,Normal,0.091038,0.126192,0.060930,0.006870,-0.035155,0.045765,-0.143046,BoundaryGrazing,-0.351547,0.915306,-0.476819
352,100,1,Normal,0.066975,0.091038,0.037460,0.001010,-0.024063,0.047142,0.011092,BoundaryGrazing,-0.240629,0.942840,0.036972
353,101,1,Normal,0.043865,0.088377,0.026570,0.005860,-0.044512,0.044395,-0.020449,Recovery,-0.445116,0.887902,-0.068162
354,102,1,Normal,0.093106,0.091038,0.061180,0.001620,0.002068,0.035190,0.046580,Nominal,0.020681,0.703808,0.155266
355,103,1,Normal,0.183759,0.091038,0.120130,0.007020,0.092721,0.048083,0.090653,BoundaryGrazing,0.927214,0.961660,0.302178
356,104,1,Normal,0.116456,0.091038,0.072780,0.007480,0.025419,-0.005148,-0.067303,Recovery,0.254186,-0.102955,-0.224342
357,105,1,Normal,0.058232,0.091038,0.035260,0.006190,-0.032805,0.001069,-0.058224,Nominal,-0.328053,0.021385,-0.194080
358,106,1,Normal,0.146035,0.093106,0.096410,0.003450,0.052929,0.006362,0.085734,Nominal,0.529291,0.127243,0.285781
359,107,1,Normal,0.068040,0.091038,0.041900,0.008260,-0.022997,0.012150,-0.075926,Nominal,-0.229974,0.242993,-0.253088
360,108,1,Normal,0.096724,0.093106,0.039140,0.005110,0.003618,0.001722,0.026616,Nominal,0.036185,0.034448,0.088719
361,109,1,Normal,0.173869,0.093106,0.101640,0.003170,0.080763,0.013314,0.077145,Nominal,0.807633,0.266283,0.257149
362,110,1,Normal,0.086098,0.093106,0.055670,0.002830,-0.007008,0.015020,-0.087771,Nominal,-0.070075,0.300394,-0.292569
363,111,1,Normal,0.216190,0.093106,0.136910,0.002320,0.123084,0.031779,0.130091,EnvViolation,1.230839,0.635585,0.433638
364,112,1,Normal,0.091768,0.093106,0.057590,0.006160,-0.001338,0.031439,-0.124421,Recovery,-0.013376,0.628774,-0.414738
365,113,1,Normal,0.073362,0.091768,0.044740,0.003580,-0.018406,0.020326,-0.017069,Nominal,-0.184063,0.406519,-0.056896
366,114,1,Normal,0.341452,0.093106,0.203720,0.002410,0.248347,0.042619,0.266753,EnvViolation,2.483466,0.852375,0.889177
367,115,1,Normal,0.100924,0.096724,0.050450,0.000920,0.004200,0.046319,-0.244147,BoundaryGrazing,0.041997,0.926385,-0.813823
368,116,1,Rubbing,0.083196,0.096724,0.040830,0.001900,-0.013528,0.039674,-0.017727,Recovery,-0.135278,0.793471,-0.059092
369,117,1,Normal,0.154834,0.100924,0.088200,0.001270,0.053910,0.047364,0.067438,BoundaryGrazing,0.539105,0.947287,0.224794
370,118,1,Normal,0.149504,0.100924,0.097630,0.002590,0.048580,0.051860,-0.005331,DriftAccum,0.485797,1.037209,-0.017769
371,119,1,Normal,0.118018,0.100924,0.066180,0.003310,0.017094,0.045494,-0.031486,BoundaryGrazing,0.170939,0.909870,-0.104953
372,120,1,Normal,0.085366,0.100924,0.050660,0.001950,-0.015558,0.044638,-0.032652,Recovery,-0.155577,0.892770,-0.108839
373,121,1,Normal,0.033397,0.096724,0.020890,0.002460,-0.063327,0.025997,-0.047769,Nominal,-0.633267,0.519949,-0.159230
374,122,1,Normal,0.089023,0.096724,0.056170,0.008480,-0.007701,0.025361,0.055626,Nominal,-0.077011,0.507221,0.185419
375,123,1,Rubbing,0.129422,0.100924,0.086920,0.009160,0.028498,0.030051,0.036199,Nominal,0.284979,0.601030,0.120664
