timestamp,episode_id,episode,event_type,event_class,observed_annulus_pa,expected_annulus_pa,observed_choke_pa,expected_choke_pa,observed_xmas_pa,expected_xmas_pa,observed_xmas_degc,expected_xmas_degc
14280,0,normal_a,0,0,12626855.0,12621035.0,1503586.0,1559166.25,10054590.0,10054590.0,119.06,119.04
14340,0,normal_a,0,0,12623650.0,12621035.0,1610207.5,1559166.25,10054590.0,10054590.0,119.06,119.04
14400,0,normal_a,0,0,12618860.0,12619890.0,1715514.0,1559166.25,10054590.0,10054590.0,119.06,119.04
14460,0,normal_a,0,0,12614080.0,12619020.0,1516543.5,1548172.0,10054590.0,10054590.0,119.06,119.04
14520,0,normal_a,0,0,12610090.0,12618940.0,1517971.0,1548172.0,10054590.0,10054590.0,119.06,119.05
14580,0,normal_a,0,0,12623260.0,12618940.0,1572352.0,1559166.25,10054590.0,10054590.0,119.06,119.05
14640,0,normal_a,0,0,12623035.0,12618940.0,1618518.0,1559166.25,10054590.0,10054590.0,119.06,119.05
14700,0,normal_a,0,0,12616385.0,12618742.5,1641717.5,1568936.25,10054590.0,10054590.0,119.06,119.05
14760,0,normal_a,0,0,12609735.0,12618177.5,1667853.5,1576315.25,10054590.0,10054590.0,119.06,119.06
14820,0,normal_a,0,0,12608130.0,12617107.5,1504692.0,1576315.25,10054590.0,10054590.0,119.06,119.06
14880,0,normal_a,0,0,12608130.0,12616435.0,1567159.5,1576315.25,10054590.0,10054590.0,119.06,119.06
14940,0,normal_a,0,0,12608130.0,12615697.5,1717546.0,1576315.25,10054590.0,10054590.0,119.06,119.06
15000,0,normal_a,0,0,12608130.0,12614680.0,1455245.5,1569755.75,10055650.0,10054590.0,119.06,119.06
15060,0,normal_a,0,0,12608130.0,12614545.0,1585071.5,1576315.25,10058250.0,10054590.0,119.06,119.06
15120,0,normal_a,0,0,12608130.0,12614545.0,1546369.0,1569755.75,10060850.0,10054590.0,119.06,119.06
15180,0,normal_a,0,0,12608130.0,12614545.0,1630503.0,1569755.75,10063455.0,10054590.0,119.06,119.06
15240,0,normal_a,0,0,12608130.0,12614545.0,1496856.0,1569755.75,10066060.0,10054590.0,119.06,119.06
15300,0,normal_a,0,0,12608130.0,12613412.5,1468300.5,1569755.75,10068660.0,10054590.0,119.06,119.06
15360,0,normal_a,0,0,12608130.0,12612102.5,1674723.5,1569755.75,10071260.0,10054590.0,119.06,119.06
15420,0,normal_a,0,0,12608130.0,12611625.0,1532765.5,1559985.75,10073600.0,10054590.0,119.06,119.06
15480,0,normal_a,0,0,12608130.0,12610317.5,1700536.5,1569755.75,10069605.0,10054590.0,119.06,119.06
15540,0,normal_a,0,0,12608130.0,12610110.0,1698091.0,1569755.75,10062955.0,10054590.0,119.06,119.06
15600,0,normal_a,0,0,12608130.0,12609912.5,1560877.5,1569755.75,10056580.0,10054590.0,119.06,119.06
15660,0,normal_a,0,0,12608130.0,12608932.5,1547990.0,1569755.75,10061985.0,10054590.0,119.06,119.06
15720,0,normal_a,0,0,12608130.0,12608130.0,1597360.0,1569755.75,10071960.0,10054590.0,119.05,119.06
15780,0,normal_a,0,0,12608130.0,12608130.0,1564429.0,1569755.75,10071630.0,10054590.0,119.04,119.06
15840,0,normal_a,0,0,12608130.0,12608130.0,1600730.0,1569755.75,10067710.0,10055120.0,119.03,119.06
15900,0,normal_a,0,0,12608130.0,12608130.0,1496315.0,1565794.25,10063795.0,10056115.0,119.01,119.06
15960,0,normal_a,0,0,12608130.0,12608130.0,1690102.0,1569755.75,10059875.0,10057415.0,119.0,119.06
16020,0,normal_a,0,0,12608130.0,12608130.0,1581409.5,1576880.75,10055955.0,10057415.0,118.99,119.06
16080,0,normal_a,0,0,12608130.0,12608130.0,1626989.0,1583240.5,10052040.0,10057415.0,118.98,119.06
16140,0,normal_a,0,0,12608130.0,12608130.0,1453122.0,1576880.75,10048120.0,10057415.0,118.97,119.06
16200,0,normal_a,0,0,12608130.0,12608130.0,1709721.5,1576880.75,10044205.0,10057415.0,118.96,119.06
16260,0,normal_a,0,0,12608130.0,12608130.0,1428515.5,1576880.75,10040285.0,10057415.0,118.95,119.06
16320,0,normal_a,0,0,12608130.0,12608130.0,1607366.0,1583240.5,10036365.0,10057415.0,118.95,119.06
16380,0,normal_a,0,0,12608130.0,12608130.0,1569571.0,1583240.5,10036195.0,10057415.0,118.98,119.06
16440,0,normal_a,0,0,12608130.0,12608130.0,1669582.5,1583240.5,10038995.0,10057415.0,119.02,119.06
16500,0,normal_a,0,0,12608130.0,12608130.0,1565598.5,1575490.25,10041790.0,10057415.0,119.05,119.06
16560,0,normal_a,0,0,12608130.0,12608130.0,1515514.0,1568365.25,10044585.0,10057415.0,118.98,119.05
16620,0,normal_a,0,0,12608130.0,12608130.0,1476468.0,1568365.25,10047385.0,10057415.0,118.99,119.05
16680,0,normal_a,0,0,12608130.0,12608130.0,1680889.0,1575490.25,10050180.0,10057415.0,118.99,119.04
16740,0,normal_a,0,0,12608130.0,12608130.0,1606267.0,1575490.25,10052975.0,10057415.0,119.0,119.03
16800,0,normal_a,0,0,12608130.0,12608130.0,1632181.5,1583240.5,10052465.0,10057415.0,119.01,119.02
16860,0,normal_a,0,0,12608130.0,12608130.0,1576069.5,1578739.5,10047480.0,10056267.5,119.01,119.02
16920,0,normal_a,0,0,12608130.0,12608130.0,1741534.5,1589384.75,10042490.0,10054465.0,119.02,119.02
16980,0,normal_a,0,0,12608130.0,12608130.0,1497301.0,1578739.5,10037505.0,10052720.0,119.03,119.02
17040,0,normal_a,0,0,12608130.0,12608130.0,1414206.5,1578739.5,10034640.0,10052252.5,119.03,119.02
17100,0,normal_a,0,0,12608130.0,12608130.0,1653403.5,1589384.75,10034640.0,10051110.0,119.04,119.02
17160,0,normal_a,0,0,12608130.0,12608130.0,1758593.5,1589384.75,10034640.0,10049150.0,119.04,119.02
17220,0,normal_a,0,0,12608130.0,12608130.0,1509709.0,1589384.75,10034640.0,10047800.0,119.05,119.02
17280,0,normal_a,0,0,12608130.0,12608130.0,1552692.0,1578739.5,10034640.0,10047432.5,119.06,119.02
17340,0,normal_a,0,0,12608130.0,12608130.0,1486001.0,1572820.25,10034640.0,10045985.0,119.0,119.01
17400,0,normal_a,0,0,12608130.0,12608130.0,1617014.0,1578739.5,10034640.0,10044395.0,118.99,119.01
17460,0,normal_a,0,0,12608130.0,12608130.0,1581699.0,1581554.25,10034640.0,10043347.5,119.0,119.01
17520,0,normal_a,0,0,12608130.0,12608130.0,1553721.5,1578739.5,10034640.0,10042140.0,119.01,119.01
17580,0,normal_a,0,0,12608130.0,12608130.0,1602530.5,1581554.25,10034640.0,10041037.5,119.02,119.01
17640,0,normal_a,0,0,12608130.0,12608130.0,1645271.0,1581554.25,10037285.0,10039640.0,119.03,119.01
17700,0,normal_a,0,0,12608130.0,12608130.0,1346073.0,1581554.25,10043520.0,10039640.0,119.04,119.01
17760,0,normal_a,0,0,12608130.0,12608130.0,1603078.0,1581554.25,10049755.0,10039640.0,119.05,119.01
17820,0,normal_a,0,0,12612075.0,12608130.0,1654518.0,1592114.75,10055140.0,10039640.0,119.06,119.01
17880,0,normal_a,0,0,12617285.0,12608130.0,1561010.5,1578884.25,10057580.0,10039640.0,119.07,119.02
17940,0,normal_a,0,0,12622485.0,12608130.0,1624725.0,1592114.75,10060030.0,10039640.0,119.08,119.02
18000,0,normal_a,0,0,12627690.0,12608130.0,1725274.0,1592114.75,10062480.0,10039640.0,119.09,119.02
18060,0,normal_a,0,0,12628080.0,12608130.0,1603629.0,1602804.25,10064930.0,10040392.5,119.09,119.02
18120,0,normal_a,0,0,12628080.0,12608130.0,1566697.0,1592114.75,10067380.0,10042140.0,119.08,119.03
18180,0,normal_a,0,0,12628080.0,12608130.0,1501110.0,1592114.75,10069820.0,10043005.0,119.06,119.03
18240,0,normal_a,0,0,12628080.0,12608130.0,1566573.5,1578884.25,10072270.0,10044052.5,119.05,119.04
18300,0,normal_a,0,0,12628080.0,12608130.0,1677537.5,1592114.75,10074540.0,10045985.0,119.03,119.03
18360,0,normal_a,0,0,12628080.0,12608130.0,1501531.0,1592114.75,10074540.0,10047432.5,119.02,119.03
18420,0,normal_a,0,0,12628080.0,12608130.0,1594645.0,1598587.75,10074540.0,10048617.5,119.0,119.03
18480,0,normal_a,0,0,12628080.0,12608130.0,1607301.5,1598587.75,10074540.0,10048617.5,118.99,119.03
18540,0,normal_a,0,0,12628080.0,12608130.0,1672516.0,1598587.75,10074540.0,10048617.5,118.98,119.03
18600,0,normal_a,0,0,12628080.0,12608130.0,1691709.0,1598587.75,10074540.0,10048617.5,118.98,119.03
18660,0,normal_a,0,0,12628080.0,12610102.5,1500113.5,1598587.75,10074540.0,10052447.5,118.98,119.03
18720,0,normal_a,0,0,12628080.0,12614680.0,1460417.5,1588172.0,10074540.0,10056360.0,118.98,119.03
18780,0,normal_a,0,0,12628080.0,12619885.0,1758772.5,1598587.75,10074540.0,10058805.0,118.98,119.03
18840,0,normal_a,0,0,12628080.0,12625087.5,1397135.5,1598587.75,10074540.0,10061255.0,118.98,119.03
18900,0,normal_a,0,0,12628080.0,12627885.0,1631502.0,1598587.75,10074295.0,10063705.0,118.98,119.03
18960,0,normal_a,0,0,12628080.0,12628080.0,1368761.5,1588172.0,10071055.0,10066155.0,118.98,119.02
19020,0,normal_a,0,0,12628080.0,12628080.0,1577155.0,1588172.0,10067825.0,10067602.5,118.98,119.01
19080,0,normal_a,0,0,12628080.0,12628080.0,1771969.0,1598587.75,10064585.0,10067602.5,118.98,119.01
19140,0,normal_a,0,0,12628080.0,12628080.0,1459077.5,1598587.75,10061355.0,10067602.5,118.98,119.01
19200,0,normal_a,0,0,12628080.0,12628080.0,1564664.0,1588172.0,10058115.0,10067602.5,118.98,119.01
19260,0,normal_a,0,0,12633620.0,12628080.0,1544227.0,1585900.0,10054885.0,10067602.5,118.98,119.01
19320,0,normal_a,0,0,12639600.0,12628080.0,1670571.0,1598587.75,10051645.0,10067602.5,118.98,118.99
19380,0,normal_a,0,0,12645590.0,12628080.0,1616348.0,1598861.5,10048410.0,10067602.5,118.98,118.98
19440,0,normal_a,0,0,12648030.0,12628080.0,1574256.0,1585900.0,10045175.0,10067602.5,118.98,118.98
19500,0,normal_a,0,0,12648030.0,12628080.0,1626637.0,1598861.5,10041945.0,10067602.5,118.98,118.98
19560,0,normal_a,0,0,12648030.0,12628080.0,1665420.5,1599137.0,10038705.0,10067602.5,118.98,118.98
19620,0,normal_a,0,0,12648030.0,12628080.0,1531931.5,1585900.0,10035470.0,10067602.5,118.98,118.98
19680,0,normal_a,0,0,12648030.0,12628080.0,1584882.0,1589763.5,10034640.0,10067602.5,118.98,118.98
19740,0,normal_a,0,0,12648030.0,12628080.0,1644448.5,1589763.5,10034640.0,10067602.5,118.98,118.98
19800,0,normal_a,0,0,12648030.0,12628080.0,1460195.5,1581018.5,10034640.0,10067602.5,118.98,118.98
19860,0,normal_a,0,0,12648030.0,12628080.0,1662539.5,1581018.5,10034640.0,10067602.5,118.98,118.98
19920,0,normal_a,0,0,12648030.0,12628080.0,1754957.5,1589763.5,10034640.0,10066205.0,118.98,118.98
19980,0,normal_a,0,0,12648030.0,12628080.0,1343716.0,1589763.5,10034640.0,10062970.0,118.98,118.98
20040,0,normal_a,0,0,12648030.0,12628080.0,1720801.0,1600973.25,10034640.0,10059735.0,118.98,118.98
20100,0,normal_a,0,0,12648030.0,12630850.0,1441817.5,1589763.5,10034640.0,10056500.0,118.98,118.98
20160,0,normal_a,0,0,12648030.0,12636610.0,1509833.0,1589763.5,10034640.0,10053265.0,118.98,118.98
20220,0,normal_a,0,0,12648030.0,12642595.0,1559151.0,1581018.5,10034640.0,10050027.5,118.98,118.98
20280,0,normal_a,0,0,12648030.0,12646810.0,1566723.0,1575705.5,10031080.0,10046792.5,118.98,118.98
20340,0,normal_a,0,0,12648030.0,12648030.0,1807327.5,1575705.5,10026300.0,10043560.0,118.98,118.98
20400,0,normal_a,0,0,12648030.0,12648030.0,1457570.5,1570489.5,10021510.0,10040325.0,119.0,118.98
20460,0,normal_a,0,0,12648030.0,12648030.0,1655657.5,1575705.5,10016720.0,10037087.5,119.01,118.98
20520,0,normal_a,0,0,12648030.0,12648030.0,1297622.0,1575705.5,10014690.0,10035055.0,119.03,118.98
20580,0,normal_a,0,0,12648030.0,12648030.0,1658329.5,1575705.5,10014690.0,10034640.0,119.04,118.98
20640,0,normal_a,0,0,12648030.0,12648030.0,1713139.5,1581018.5,10014690.0,10034640.0,119.05,118.98
20700,0,normal_a,0,0,12648030.0,12648030.0,1505222.0,1575705.5,10014690.0,10034640.0,118.99,118.98
20760,0,normal_a,0,0,12648030.0,12648030.0,1516072.0,1575705.5,10014690.0,10034640.0,118.98,118.98
20820,0,normal_a,0,0,12648030.0,12648030.0,1661046.5,1579569.0,10014690.0,10034640.0,118.98,118.98
20880,0,normal_a,0,0,12648030.0,12648030.0,1423472.5,1570489.5,10014690.0,10034640.0,118.98,118.98
20940,0,normal_a,0,0,12648030.0,12648030.0,1698449.5,1579569.0,10014690.0,10034640.0,118.98,118.98
21000,0,normal_a,0,0,12648030.0,12648030.0,1594251.0,1589566.5,10014690.0,10034640.0,118.98,118.98
21060,0,normal_a,0,0,12648030.0,12648030.0,1525249.5,1589566.5,10014690.0,10034640.0,118.98,118.98
21120,0,normal_a,0,0,12648030.0,12648030.0,1652744.5,1589566.5,10014690.0,10032860.0,118.98,118.98
21180,0,normal_a,0,0,12648030.0,12648030.0,1582949.0,1583915.5,10014690.0,10028690.0,118.98,118.98
21240,0,normal_a,0,0,12651400.0,12648030.0,1623514.0,1589566.5,10014690.0,10023905.0,118.98,118.98
21300,0,normal_a,0,0,12657100.0,12648030.0,1605066.0,1589566.5,10014690.0,10019115.0,119.04,118.98
21360,0,normal_a,0,0,12662800.0,12648030.0,1726800.5,1589566.5,10014690.0,10015705.0,119.05,118.98
21420,0,normal_a,0,0,12667980.0,12648030.0,1449907.0,1589566.5,10014690.0,10014690.0,119.05,118.98
21480,0,normal_a,0,0,12667980.0,12648030.0,1527223.0,1588600.0,10014690.0,10014690.0,119.04,118.98
0,1,normal_b,0,0,12623095.0,12623095.0,1634455.0,1634455.0,10060320.0,10060320.0,119.08,119.08
60,1,normal_b,0,0,12627690.0,12625392.5,1725274.0,1679864.5,10062480.0,10061400.0,119.09,119.09
120,1,normal_b,0,0,12628080.0,12627690.0,1603629.0,1634455.0,10064930.0,10062480.0,119.09,119.09
180,1,normal_b,0,0,12628080.0,12627885.0,1566697.0,1619042.0,10067380.0,10063705.0,119.08,119.09
240,1,normal_b,0,0,12628080.0,12628080.0,1501110.0,1603629.0,10069820.0,10064930.0,119.06,119.08
300,1,normal_b,0,0,12628080.0,12628080.0,1566573.5,1585163.0,10072270.0,10066155.0,119.05,119.08
360,1,normal_b,0,0,12628080.0,12628080.0,1677537.5,1603629.0,10074540.0,10067380.0,119.03,119.08
420,1,normal_b,0,0,12628080.0,12628080.0,1501531.0,1585163.0,10074540.0,10068600.0,119.02,119.07
480,1,normal_b,0,0,12628080.0,12628080.0,1594645.0,1594645.0,10074540.0,10069820.0,119.0,119.06
540,1,normal_b,0,0,12628080.0,12628080.0,1607301.5,1599137.0,10074540.0,10071045.0,118.99,119.05
600,1,normal_b,0,0,12628080.0,12628080.0,1672516.0,1603629.0,10074540.0,10072270.0,118.98,119.05
660,1,normal_b,0,0,12628080.0,12628080.0,1691709.0,1605465.25,10074540.0,10073405.0,118.98,119.04
720,1,normal_b,0,0,12628080.0,12628080.0,1500113.5,1603629.0,10074540.0,10074540.0,118.98,119.03
780,1,normal_b,0,0,12628080.0,12628080.0,1460417.5,1599137.0,10074540.0,10074540.0,118.98,119.02
840,1,normal_b,0,0,12628080.0,12628080.0,1758772.5,1603629.0,10074540.0,10074540.0,118.98,119.02
900,1,normal_b,0,0,12628080.0,12628080.0,1397135.5,1599137.0,10074540.0,10074540.0,118.98,119.01
960,1,normal_b,0,0,12628080.0,12628080.0,1631502.0,1603629.0,10074295.0,10074540.0,118.98,119.0
1020,1,normal_b,0,0,12628080.0,12628080.0,1368761.5,1599137.0,10071055.0,10074540.0,118.98,118.99
1080,1,normal_b,0,0,12628080.0,12628080.0,1577155.0,1594645.0,10067825.0,10074540.0,118.98,118.99
1140,1,normal_b,0,0,12628080.0,12628080.0,1771969.0,1599137.0,10064585.0,10074417.5,118.98,118.98
1200,1,normal_b,0,0,12628080.0,12628080.0,1459077.5,1594645.0,10061355.0,10074295.0,118.98,118.98
1260,1,normal_b,0,0,12628080.0,12628080.0,1564664.0,1585900.0,10058115.0,10073282.5,118.98,118.98
1320,1,normal_b,0,0,12633620.0,12628080.0,1544227.0,1577155.0,10054885.0,10072270.0,118.98,118.98
1380,1,normal_b,0,0,12639600.0,12628080.0,1670571.0,1585900.0,10051645.0,10071662.5,118.98,118.98
1440,1,normal_b,0,0,12645590.0,12628080.0,1616348.0,1594645.0,10048410.0,10071055.0,118.98,118.98
1500,1,normal_b,0,0,12648030.0,12628080.0,1574256.0,1585900.0,10045175.0,10070437.5,118.98,118.98
1560,1,normal_b,0,0,12648030.0,12628080.0,1626637.0,1594645.0,10041945.0,10069820.0,118.98,118.98
1620,1,normal_b,0,0,12648030.0,12628080.0,1665420.5,1599137.0,10038705.0,10068822.5,118.98,118.98
1680,1,normal_b,0,0,12648030.0,12628080.0,1531931.5,1594645.0,10035470.0,10067825.0,118.98,118.98
1740,1,normal_b,0,0,12648030.0,12628080.0,1584882.0,1589763.5,10034640.0,10067602.5,118.98,118.98
1800,1,normal_b,0,0,12648030.0,12628080.0,1644448.5,1589763.5,10034640.0,10067602.5,118.98,118.98
1860,1,normal_b,0,0,12648030.0,12628080.0,1460195.5,1581018.5,10034640.0,10067602.5,118.98,118.98
1920,1,normal_b,0,0,12648030.0,12628080.0,1662539.5,1581018.5,10034640.0,10067602.5,118.98,118.98
1980,1,normal_b,0,0,12648030.0,12628080.0,1754957.5,1589763.5,10034640.0,10066205.0,118.98,118.98
2040,1,normal_b,0,0,12648030.0,12628080.0,1343716.0,1589763.5,10034640.0,10062970.0,118.98,118.98
2100,1,normal_b,0,0,12648030.0,12628080.0,1720801.0,1600973.25,10034640.0,10059735.0,118.98,118.98
2160,1,normal_b,0,0,12648030.0,12630850.0,1441817.5,1589763.5,10034640.0,10056500.0,118.98,118.98
2220,1,normal_b,0,0,12648030.0,12636610.0,1509833.0,1589763.5,10034640.0,10053265.0,118.98,118.98
2280,1,normal_b,0,0,12648030.0,12642595.0,1559151.0,1581018.5,10034640.0,10050027.5,118.98,118.98
2340,1,normal_b,0,0,12648030.0,12646810.0,1566723.0,1575705.5,10031080.0,10046792.5,118.98,118.98
2400,1,normal_b,0,0,12648030.0,12648030.0,1807327.5,1575705.5,10026300.0,10043560.0,118.98,118.98
2460,1,normal_b,0,0,12648030.0,12648030.0,1457570.5,1570489.5,10021510.0,10040325.0,119.0,118.98
2520,1,normal_b,0,0,12648030.0,12648030.0,1655657.5,1575705.5,10016720.0,10037087.5,119.01,118.98
2580,1,normal_b,0,0,12648030.0,12648030.0,1297622.0,1575705.5,10014690.0,10035055.0,119.03,118.98
2640,1,normal_b,0,0,12648030.0,12648030.0,1658329.5,1575705.5,10014690.0,10034640.0,119.04,118.98
2700,1,normal_b,0,0,12648030.0,12648030.0,1713139.5,1581018.5,10014690.0,10034640.0,119.05,118.98
2760,1,normal_b,0,0,12648030.0,12648030.0,1505222.0,1575705.5,10014690.0,10034640.0,118.99,118.98
2820,1,normal_b,0,0,12648030.0,12648030.0,1516072.0,1575705.5,10014690.0,10034640.0,118.98,118.98
2880,1,normal_b,0,0,12648030.0,12648030.0,1661046.5,1579569.0,10014690.0,10034640.0,118.98,118.98
2940,1,normal_b,0,0,12648030.0,12648030.0,1423472.5,1570489.5,10014690.0,10034640.0,118.98,118.98
3000,1,normal_b,0,0,12648030.0,12648030.0,1698449.5,1579569.0,10014690.0,10034640.0,118.98,118.98
3060,1,normal_b,0,0,12648030.0,12648030.0,1594251.0,1589566.5,10014690.0,10034640.0,118.98,118.98
3120,1,normal_b,0,0,12648030.0,12648030.0,1525249.5,1589566.5,10014690.0,10034640.0,118.98,118.98
3180,1,normal_b,0,0,12648030.0,12648030.0,1652744.5,1589566.5,10014690.0,10032860.0,118.98,118.98
3240,1,normal_b,0,0,12648030.0,12648030.0,1582949.0,1583915.5,10014690.0,10028690.0,118.98,118.98
3300,1,normal_b,0,0,12651400.0,12648030.0,1623514.0,1589566.5,10014690.0,10023905.0,118.98,118.98
3360,1,normal_b,0,0,12657100.0,12648030.0,1605066.0,1589566.5,10014690.0,10019115.0,119.04,118.98
3420,1,normal_b,0,0,12662800.0,12648030.0,1726800.5,1589566.5,10014690.0,10015705.0,119.05,118.98
3480,1,normal_b,0,0,12667980.0,12648030.0,1449907.0,1589566.5,10014690.0,10014690.0,119.05,118.98
3540,1,normal_b,0,0,12667980.0,12648030.0,1684870.0,1599658.5,10014690.0,10014690.0,119.04,118.98
3600,1,normal_b,0,0,12667980.0,12648030.0,1734814.5,1599658.5,10014690.0,10014690.0,119.04,118.98
3660,1,normal_b,0,0,12667980.0,12648030.0,1471727.5,1599658.5,10014690.0,10014690.0,119.03,118.98
3720,1,normal_b,0,0,12667980.0,12648030.0,1569831.5,1588600.0,10014690.0,10014690.0,119.02,118.98
3780,1,normal_b,0,0,12667980.0,12648030.0,1668398.5,1588600.0,10019640.0,10014690.0,119.02,118.98
3840,1,normal_b,0,0,12667980.0,12648030.0,1625607.0,1599658.5,10028250.0,10014690.0,119.01,118.99
3900,1,normal_b,0,0,12667980.0,12648030.0,1536117.5,1588600.0,10034640.0,10014690.0,119.0,118.99
3960,1,normal_b,0,0,12667980.0,12648030.0,1598134.0,1596192.5,10034640.0,10014690.0,119.0,119.0
4020,1,normal_b,0,0,12667980.0,12648030.0,1657744.0,1601600.0,10034640.0,10014690.0,118.99,119.0
4080,1,normal_b,0,0,12667980.0,12648030.0,1592658.0,1601600.0,10034640.0,10014690.0,118.98,119.0
4140,1,normal_b,0,0,12667980.0,12649715.0,1545080.0,1601600.0,10034640.0,10014690.0,119.0,119.0
4200,1,normal_b,0,0,12667980.0,12654250.0,1628062.5,1601600.0,10034640.0,10014690.0,119.04,119.0
4260,1,normal_b,0,0,12667980.0,12659950.0,1513568.0,1601600.0,10034640.0,10014690.0,119.01,119.01
4320,1,normal_b,0,0,12667980.0,12665390.0,1656856.5,1601600.0,10034640.0,10014690.0,118.99,119.0
4380,1,normal_b,0,0,12667980.0,12667980.0,1488048.0,1601600.0,10034640.0,10014690.0,119.0,119.0
4440,1,normal_b,0,0,12667980.0,12667980.0,1710766.0,1601600.0,10034640.0,10014690.0,119.01,119.0
4500,1,normal_b,0,0,12667980.0,12667980.0,1458104.5,1596192.5,10033445.0,10014690.0,119.02,119.0
4560,1,normal_b,0,0,12667980.0,12667980.0,1592039.5,1596192.5,10028840.0,10014690.0,119.02,119.0
4620,1,normal_b,0,0,12667980.0,12667980.0,1746197.5,1601600.0,10024240.0,10017165.0,119.03,119.0
4680,1,normal_b,0,0,12667980.0,12667980.0,1679313.5,1601600.0,10019635.0,10019637.5,119.04,119.01
4740,1,normal_b,0,0,12667980.0,12667980.0,1599168.5,1602117.25,10015955.0,10019637.5,119.05,119.01
4800,1,normal_b,0,0,12667980.0,12667980.0,1605220.5,1602117.25,10019945.0,10019792.5,119.03,119.01
4860,1,normal_b,0,0,12667980.0,12667980.0,1551933.0,1602117.25,10025635.0,10022092.5,118.98,119.01
4920,1,normal_b,0,0,12667980.0,12667980.0,1508550.0,1602117.25,10031320.0,10024937.5,118.99,119.01
4980,1,normal_b,0,0,12667980.0,12667980.0,1535736.5,1598651.25,10037005.0,10026942.5,118.99,119.01
5040,1,normal_b,0,0,12667980.0,12667980.0,1521024.0,1598651.25,10042690.0,10028545.0,119.0,119.01
5100,1,normal_b,0,0,12667980.0,12667980.0,1598413.0,1598273.5,10048380.0,10030080.0,119.0,119.01
5160,1,normal_b,0,0,12667980.0,12667980.0,1551784.5,1595396.0,10054065.0,10032382.5,119.01,119.01
5220,1,normal_b,0,0,12667980.0,12667980.0,1626792.5,1595396.0,10054590.0,10034042.5,119.01,119.01
5280,1,normal_b,0,0,12667980.0,12667980.0,1730277.0,1598273.5,10054590.0,10034640.0,119.01,119.01
5340,1,normal_b,0,0,12667980.0,12667980.0,1524228.5,1595396.0,10054590.0,10034640.0,119.02,119.01
5400,1,normal_b,0,0,12667980.0,12667980.0,1464648.0,1592348.75,10054590.0,10034640.0,119.02,119.01
5460,1,normal_b,0,0,12667980.0,12667980.0,1673332.5,1595396.0,10054590.0,10034640.0,119.03,119.01
5520,1,normal_b,0,0,12667980.0,12667980.0,1565851.5,1595396.0,10054590.0,10034640.0,119.03,119.01
5580,1,normal_b,0,0,12667980.0,12667980.0,1575675.0,1592348.75,10054590.0,10034640.0,119.04,119.01
5640,1,normal_b,0,0,12667980.0,12667980.0,1562072.0,1583857.25,10054590.0,10034640.0,119.04,119.01
5700,1,normal_b,0,0,12667980.0,12667980.0,1607024.5,1592348.75,10054590.0,10034640.0,119.05,119.01
