step,esp_id,label,rms_broadband,peak1x,peak2x,median_8_13hz,coeff_a,coeff_b,baseline_rms,baseline_peak1x
208,0,Unbalance,0.27033668341532935,0.15713,0.0247,0.00045,-0.0004007085148918683,-7.269655057178664,0.23031634028005918,0.14616
209,0,Normal,0.27866254143677077,0.15903,0.02697,0.00027,-0.00012447510364565974,-7.871894099079637,0.2572203166548086,0.1484
210,0,Normal,0.1683145977032295,0.11357,0.0028,0.000335,-0.0002926568975258855,-7.412985339607219,0.2572203166548086,0.1484
211,0,Normal,0.07041166238628371,0.04449,0.00697,0.00027,0.0005349340874321318,-7.840245153830186,0.22122164360658747,0.13733
212,0,Normal,0.0825760189159056,0.05542,0.01033,0.00041,0.0006663920122517493,-7.946027642014785,0.21631537300894726,0.13027
213,0,Normal,0.1374320493916903,0.07925,0.01819,0.00025,0.00019375657439465064,-7.900922021602495,0.21631537300894726,0.12681
214,0,Normal,0.255700454047309,0.16253,0.00314,0.00058,0.0004760902064317774,-7.434905206190938,0.21631537300894726,0.12681
215,0,Unbalance,0.5049237043356154,0.29064,0.00607,0.0004,-0.0001901558484030855,-7.596891932714063,0.21631537300894726,0.12681
216,0,Normal,0.18605824437524934,0.11079,0.00545,0.0022,-0.002203796386909673,-5.593650346608092,0.21631537300894726,0.12681
217,0,Normal,0.10610697903531134,0.06708,0.00309,0.00051,-0.0008683672534491242,-7.06603366516279,0.18605824437524934,0.11357
218,0,Normal,0.16884254321704587,0.10464,0.00126,0.00027,-0.0006026780388994937,-7.759220066712983,0.16884254321704587,0.11079
219,0,Normal,0.18429386804774597,0.11838,0.00195,0.00036,-0.0007459009599735269,-7.367301784611597,0.18429386804774597,0.11357
220,0,Normal,0.09668796460780421,0.0558,0.00239,0.00028,-0.001171379169210519,-7.494686920471517,0.18429386804774597,0.11357
221,0,Normal,0.2433311891229729,0.15454,0.00568,0.00044,-0.0005240819031202138,-7.357691521952139,0.18429386804774597,0.11357
222,0,Normal,0.1788997646728469,0.11441,0.00462,0.00027,-4.7936964256656126e-05,-7.83960365406991,0.1788997646728469,0.11357
223,0,Normal,0.21742282492875487,0.12939,0.00796,0.00024,-0.0003884013464465029,-7.8724703239524985,0.1788997646728469,0.11357
224,0,Unbalance,0.45282650562881155,0.26146,0.01603,0.00055,2.6472394007955348e-05,-7.334866391939067,0.1788997646728469,0.11357
225,0,Normal,0.27070249943434216,0.15509,0.01005,0.00025,-0.0006568850135578157,-7.7625026442795955,0.18429386804774597,0.11441
226,0,Normal,0.1706325282588288,0.10236,0.0091,0.0015300000000000001,-0.0022611603073286533,-5.810209973605689,0.18429386804774597,0.11441
227,0,Unbalance,0.3878007813297957,0.25301,0.00312,0.00103,-0.0019083905394383582,-6.324370360038915,0.18605824437524934,0.11838
228,0,Normal,0.1594794927255539,0.09419,0.00756,0.00027,-5.567020683191212e-06,-7.850103875641727,0.18605824437524934,0.11838
229,0,Normal,0.05124378401328302,0.03434,0.01861,0.00028,0.00026206187847668236,-7.886495297901274,0.18429386804774597,0.11441
230,0,Normal,0.11239657779487772,0.07575,0.00911,0.00031,-0.0005509675306544537,-7.704393865923724,0.1788997646728469,0.11079
231,0,Unbalance,0.2957249842336626,0.18274,0.00335,0.00029,-0.0005338565145803342,-7.702546059620862,0.1788997646728469,0.11441
232,0,Normal,0.0970189275347857,0.06143,0.0114,0.00022,0.0005598379136053586,-8.007657014184632,0.1788997646728469,0.11441
233,0,Normal,0.18250454487491538,0.11748,0.00967,0.00025,-0.0014755097412059064,-7.531357012377296,0.18250454487491538,0.11748
234,0,Normal,0.12005909336655846,0.06967,0.01633,0.00029,0.00036335523789959547,-7.868009268703066,0.1788997646728469,0.11441
235,0,Normal,0.2231971890504,0.14271,0.00611,0.001405,-0.002068270136544317,-5.988364910984175,0.18250454487491538,0.11748
236,0,Normal,0.06253057572100229,0.0359,0.00396,0.00025,-0.0006330404876530954,-7.760011727866226,0.1788997646728469,0.11441
237,0,Normal,0.18711079845909478,0.12177,0.00619,0.00029,-0.0007418428849099573,-7.687197149049722,0.18250454487491538,0.11748
238,0,Normal,0.2570318120388992,0.14923,0.00967,0.000355,-0.00015975302296784353,-7.607364524743365,0.18250454487491538,0.11748
239,0,Unbalance,0.41558740368302793,0.24137,0.00559,0.00039,0.00014186673115759181,-7.617044583029047,0.18250454487491538,0.11748
240,0,Normal,0.10304180607889209,0.05872,0.01254,0.00303,-0.0029509705291627685,-5.254838292100446,0.1706325282588288,0.10236
241,0,Unbalance,0.3324785325400724,0.19926,0.01424,0.00034500000000000004,0.00020982064892688607,-7.743216240683759,0.18250454487491538,0.11748
242,0,Normal,0.07090903680067866,0.04036,0.0125,0.00029,0.0001768454159181232,-7.945622659619972,0.1594794927255539,0.09419
243,0,Normal,0.07521618974662304,0.04288,0.01165,0.00025,-0.0007683577669439208,-7.899103566214849,0.12005909336655846,0.07575
244,0,Normal,0.13940067503423362,0.07922,0.00946,0.00031,-0.000325156501648842,-7.79995459129384,0.13940067503423362,0.07922
245,0,Normal,0.04912644705247877,0.02796,0.00211,0.000335,-0.0013115766707578714,-7.48508578104818,0.13940067503423362,0.07922
246,0,Normal,0.15051516767422476,0.10123,0.00628,0.00062,-0.0002827041224099707,-7.0146379057383,0.13940067503423362,0.07922
247,0,Unbalance,0.3107025563139125,0.20171,0.00413,0.00041,-0.000339100873541882,-7.375936804696697,0.15051516767422476,0.10123
248,0,Unbalance,0.28046052734743254,0.18902,0.0079,0.00031,0.00015049527247181727,-7.890607269994352,0.15051516767422476,0.10123
249,0,Normal,0.25153987198851796,0.14503,0.034,0.00045,-7.857048898196228e-05,-7.538713800736652,0.18711079845909478,0.12177
250,0,Normal,0.10442732305292518,0.06184,0.01754,0.0029,-0.0032436555294455232,-5.112721308855381,0.15051516767422476,0.10123
251,0,Normal,0.10663027525051222,0.06167,0.00848,0.00029,0.0002074692438841778,-7.639827778279319,0.15051516767422476,0.10123
0,1,Normal,0.20784040271323576,0.12862,0.00088,0.00089,-0.0005130732373276503,-6.357249844666219,0.20784040271323576,0.12862
1,1,Normal,0.1955646529923033,0.12467,0.00182,0.003265,-0.0016052307113170576,-5.197187930307049,0.20170252785276954,0.126645
2,1,Normal,0.10310157224795362,0.05899,0.00682,0.00027,2.992768703281117e-05,-7.648507536445584,0.1955646529923033,0.12467
3,1,Unbalance,0.26667717018897585,0.17806,0.005,0.00124,0.00019700296454532915,-6.4147889911021085,0.20170252785276954,0.126645
4,1,Normal,0.1365917914810403,0.07997,0.00157,0.00029,6.906134719505235e-05,-7.29779717205292,0.1955646529923033,0.12467
5,1,Normal,0.07847426138550143,0.05124,0.0072,0.00072,-0.0007363778946270585,-6.806419413919971,0.1660782222366718,0.10232
6,1,Normal,0.11274107680876565,0.0722,0.00572,0.00067,-0.0015188575434770275,-6.751675619977329,0.1365917914810403,0.07997
7,1,Normal,0.22832235764374892,0.15217,0.00314,0.00089,-0.0008663263801204397,-6.568746676656526,0.1660782222366718,0.10232
8,1,Normal,0.09390206706990001,0.05863,0.00734,0.000925,-0.00031633283093594267,-6.815001310465194,0.1365917914810403,0.07997
9,1,Normal,0.17619055621684154,0.10637,0.00303,0.000975,-0.0016238036498025168,-6.19692721075931,0.1563911738489409,0.09317
10,1,Normal,0.14810311981859128,0.09341,0.01418,0.00256,-0.0015652223504983177,-5.503346803314011,0.14810311981859128,0.09341
11,1,Normal,0.08747628878730511,0.04985,0.0094,0.00044,-0.00016227499162387585,-7.213526094541774,0.1423474556498158,0.08669
12,1,Normal,0.09503289062214199,0.05939,0.00417,0.00076,-0.0003177623999646064,-6.804086021588264,0.1365917914810403,0.07997
13,1,Normal,0.028467275949763792,0.0145,0.00058,0.00369,-0.0018281289793729723,-5.5047591438042165,0.12466643414490297,0.076085
14,1,Normal,0.17013830814957576,0.11329,0.00453,0.00028,-0.0005512105432610007,-7.689419092458333,0.1365917914810403,0.07997
15,1,Rubbing,0.07515665106961593,0.04644,0.00296,0.026355,-0.0020870497239395044,-3.0842121737479617,0.11274107680876565,0.0722
16,1,Normal,0.042556825539506585,0.02691,0.00575,0.00051,-0.0012795725761055605,-6.788697785078782,0.10310157224795362,0.05939
17,1,Normal,0.10391543581201014,0.0596,0.00884,0.00027,-4.9861596297342134e-05,-7.648224098652766,0.10391543581201014,0.0596
18,1,Normal,0.08623947877857333,0.05735,0.00068,0.00041,-0.0009252923140093751,-7.279983118731641,0.09503289062214199,0.05939
19,1,Unbalance,0.2911109281700019,0.17056,0.00899,0.00157,-0.0011370678779700646,-6.37292766352815,0.09503289062214199,0.05939
20,1,Faulty sensor,0.18078351113970542,0.05479,0.01233,1.07733,-0.0036144453206301006,0.9749096984610373,0.10391543581201014,0.05939
21,1,Normal,0.08546417904596051,0.04797,0.00686,0.00025,-0.00042284213308364,-7.171574689382479,0.09503289062214199,0.05863
22,1,Normal,0.0638447116055825,0.03966,0.00257,0.0008049999999999999,-0.0005458439116577972,-6.862592576617265,0.09390206706990001,0.05735
23,1,Normal,0.07635284932469778,0.04732,0.00936,0.0009,-0.00044278965316782686,-6.794923062012519,0.08747628878730511,0.05479
24,1,Normal,0.05365814756400001,0.03153,0.00065,0.00129,-0.001346844242718481,-6.053984950404247,0.08623947877857333,0.04985
25,1,Normal,0.10561193493161651,0.06975,0.00398,0.00345,-0.002257494139360218,-5.212789247538175,0.08623947877857333,0.04985
26,1,Normal,0.16775863941985225,0.09886,0.01459,0.00131,0.0012992227892770197,-6.92896428228051,0.08623947877857333,0.05479
27,1,Unbalance,0.4284466006400331,0.27245,0.00255,0.001605,-0.002215334983300231,-5.486439713312569,0.08623947877857333,0.05479
28,1,Normal,0.16469725195035886,0.09371,0.00186,0.000795,-0.0005823051472980404,-6.818029210464299,0.10391543581201014,0.05735
29,1,Normal,0.15660860257342188,0.09016,0.00858,0.00053,-0.00010235147441313224,-7.060576221323263,0.10391543581201014,0.05735
30,1,Normal,0.20421711363154654,0.11826,0.01535,0.00111,-0.0017567724643850829,-6.281791225740444,0.10561193493161651,0.0596
31,1,Normal,0.11406319169653285,0.07388,0.0042,0.00613,-0.0018020630044804527,-4.722326883549511,0.11406319169653285,0.06975
32,1,Faulty sensor,1.080057944047448,0.01833,0.0032,0.2797,-0.0032869672351557243,-0.512560566074922,0.15660860257342188,0.06975
33,1,Normal,0.07029997724039462,0.04356,0.003,0.00069,-0.0018659459716240721,-6.529158361883541,0.15660860257342188,0.06975
34,1,Normal,0.22697276378455633,0.13145,0.01395,0.000395,-0.0012029707679463047,-6.8437492650818115,0.15660860257342188,0.06975
35,1,Normal,0.21229167623814177,0.14351,0.00771,0.00221,-0.0009142541178960071,-5.925624733829684,0.15660860257342188,0.07388
36,1,Normal,0.12024885695922437,0.06916,0.00119,0.000465,0.00029261193012003716,-7.211452905205509,0.15660860257342188,0.07388
37,1,Rubbing,0.038676438564066364,0.01489,0.00171,0.0027949999999999997,-0.0012257614881188202,-5.476535693862886,0.15660860257342188,0.07388
38,1,Normal,0.1900613769286122,0.12038,0.00179,0.00096,-0.0009193946339113144,-6.175708825796966,0.16469725195035886,0.09016
39,1,Normal,0.17967377354527844,0.10095,0.00531,0.00028,0.0008769472495220559,-8.078364751020413,0.16775863941985225,0.09371
40,1,Normal,0.035891461380111005,0.02432,0.00799,0.00051,-0.00022739192068465717,-6.77338440514056,0.16775863941985225,0.09371
41,1,Normal,0.04041139690730821,0.02669,0.00236,0.00176,-0.0012956671791900217,-5.963478713831774,0.16469725195035886,0.09016
42,1,Normal,0.08872686459015669,0.05683,0.00349,0.0005200000000000001,-0.000623408857852785,-7.034639312586588,0.15660860257342188,0.07388
43,1,Normal,0.18431987575950676,0.11661,0.00131,0.00167,-0.0010002950737144642,-6.350874347024598,0.15660860257342188,0.07388
44,1,Normal,0.05988129424119021,0.03828,0.00382,0.001765,0.0007850881433858546,-6.9273809576504455,0.12024885695922437,0.06916
45,1,Normal,0.1420195799881129,0.08917,0.00068,0.00049,-0.00047756516834167984,-6.905158843140391,0.12024885695922437,0.06916
46,1,Normal,0.10160304670628731,0.06045,0.0016,0.0007,0.00022576860916112478,-7.419584933180356,0.12024885695922437,0.06045
47,1,Rubbing,0.08674100645023666,0.05284,0.00066,0.02361,-0.0030249236756928056,-2.9922175879327373,0.10160304670628731,0.06045
48,1,Normal,0.14312595431996253,0.08151,0.00163,0.00033,-9.770369337405297e-05,-7.503694789275852,0.12024885695922437,0.06916
49,1,Normal,0.1602627773377212,0.09146,0.00147,0.000815,-0.0008551573528193824,-6.497127849232996,0.12024885695922437,0.06916
50,1,Normal,0.08144186945300312,0.05498,0.01081,0.0006000000000000001,-0.0007866771059561344,-6.735028697973256,0.10160304670628731,0.06045
51,1,Normal,0.02807966702081775,0.01576,0.00974,0.00021500000000000002,-0.00039627659962119453,-7.208098646438455,0.08872686459015669,0.05683
52,1,Normal,0.08902921093663585,0.04985,0.00108,0.00106,-0.0010936980865456428,-6.289493531758647,0.08902921093663585,0.05683
53,1,Normal,0.005952024865539458,0.00255,0.00337,0.000635,-0.00038541334617137746,-6.664385639350768,0.08872686459015669,0.05498
54,1,Normal,0.22113013295342632,0.12744,0.0123,0.00106,-0.0019659027959114707,-6.332624137541991,0.08872686459015669,0.05498
55,1,Normal,0.018497821493354293,0.00218,0.00733,0.00079,-0.001414581808402438,-6.426283479774944,0.08872686459015669,0.05498
56,1,Normal,0.12253228554140334,0.06598,0.00721,0.001975,-0.00033859880631907484,-6.000598257957492,0.08902921093663585,0.05683
57,1,Normal,0.07968219688236514,0.0528,0.00201,0.0009350000000000001,-0.0006563271501434982,-6.970149678287187,0.08902921093663585,0.05498
58,1,Normal,0.08999410314015024,0.0536,0.00329,0.001695,-0.0009456798437324661,-6.009588991064073,0.08902921093663585,0.0536
59,1,Normal,0.07640331799077839,0.04777,0.00207,0.00355,-0.0038032645301291235,-4.619758807260415,0.08902921093663585,0.0536
60,1,Normal,0.038911557409078354,0.02526,0.007,0.00084,0.0004707370446234416,-7.38346722494638,0.08674100645023666,0.05284
61,1,Normal,0.19724780607144912,0.11367,0.0106,0.000625,0.0003344363403458538,-7.137080979436428,0.08674100645023666,0.05284
62,1,Normal,0.0875940334726059,0.05457,0.00221,0.00079,-0.0007381447058582693,-6.720993645747759,0.0875940334726059,0.0536
63,1,Normal,0.03455093341720307,0.02343,0.00748,0.00042,4.883465887171996e-05,-7.0350124754350825,0.08144186945300312,0.0528
64,1,Normal,0.16047580721093133,0.10209,0.00191,0.00055,-4.295770179406842e-06,-6.6503610488421225,0.08144186945300312,0.0528
65,1,Normal,0.1048950632775442,0.0602,0.00412,0.00063,-0.00016668629108528655,-6.931782726568029,0.0875940334726059,0.0528
66,1,Normal,0.1697139027893708,0.09518,0.00158,0.00041,-0.00044363284824748534,-7.346951091740021,0.08902921093663585,0.0536
67,1,Normal,0.10375751442666696,0.06741,0.00411,0.00066,0.0003534887082903993,-7.657759538162093,0.08999410314015024,0.05457
68,1,Faulty sensor,0.009965896848753755,0.00555,0.00097,0.017735,-0.0034616227980506374,-3.298251337504818,0.08999410314015024,0.05457
69,1,Normal,0.13656722849937317,0.08155,0.00621,0.00022,0.0006287407693721265,-7.76782569162266,0.08999410314015024,0.05457
70,1,Normal,0.10486471570552224,0.06521,0.0049,0.00038,-0.0013133326479086598,-7.098880953591235,0.10375751442666696,0.0602
71,1,Normal,0.04391428583046752,0.02689,0.01594,0.00073,-8.815175991895952e-05,-7.032786345506861,0.08999410314015024,0.05457
72,1,Normal,0.19568291443046326,0.13017,0.00363,0.00048,-0.0014377698293406062,-6.598869253074625,0.10375751442666696,0.0602
73,1,Normal,0.06907996163866914,0.04048,0.00757,0.0004,0.00019496109059026354,-7.582276632708484,0.10375751442666696,0.0602
74,1,Normal,0.16836847002927835,0.0973,0.00341,0.00065,-0.0003297812907086918,-6.845381808809382,0.10486471570552224,0.06521
75,1,Normal,0.2181150439561655,0.1383,0.0027,0.00229,-0.0030931603688777527,-4.973205522556899,0.1048950632775442,0.06741
76,1,Normal,0.10153850057982931,0.06848,0.00312,0.00037,-0.0010998695636070621,-7.2155295003585564,0.10486471570552224,0.06741
77,1,Normal,0.1054198591347949,0.06757,0.0054,0.00074,-0.0003149740034762086,-7.013234700422546,0.1048950632775442,0.06757
78,1,Normal,0.035184502270175715,0.02242,0.0076,0.00047,0.0005260090190508363,-7.7106191596063764,0.1048950632775442,0.06757
79,1,Rubbing,0.0882931747079014,0.05135,0.01486,0.03673,-0.002073224386339922,-2.782204519006286,0.10486471570552224,0.06741
80,1,Normal,0.09466852961781966,0.05424,0.00694,0.00021,5.285155294897256e-06,-7.885349182973147,0.10375751442666696,0.06741
81,1,Normal,0.10831075523695696,0.06091,0.00155,0.000725,2.890996241099168e-05,-7.248837877267045,0.10375751442666696,0.06521
82,1,Rubbing,0.20557247772987508,0.13697,0.00239,0.0111,-0.0026223597905433915,-3.7745609004812226,0.10486471570552224,0.06521
83,1,Normal,0.05875547719149254,0.02561,0.00133,0.00404,-0.0015712008395336978,-5.6160523884797815,0.10486471570552224,0.06521
84,1,Normal,0.19222235249835018,0.12196,0.00308,0.001235,-0.0008531481357639474,-6.401393044673583,0.10486471570552224,0.06521
85,1,Normal,0.35487945263145343,0.21139,0.00229,0.001495,-0.00014835431721341272,-6.120762281774914,0.1054198591347949,0.06757
86,1,Normal,0.18664843985418147,0.1127,0.00937,0.001375,-0.0014311586231601093,-6.105043168972381,0.10831075523695696,0.06848
87,1,Normal,0.04015588997893086,0.02522,0.00331,0.0005200000000000001,0.0002783871961928133,-7.724181624330447,0.1054198591347949,0.06757
88,1,Normal,0.26552106620756105,0.15529,0.00037,0.00067,0.0003329908642521204,-6.983715591096349,0.10831075523695696,0.06848
89,1,Normal,0.12619226917683982,0.08492,0.00844,0.00178,-0.0003655305119549561,-6.408494774168624,0.10831075523695696,0.06848
90,1,Normal,0.06759000221926316,0.03522,0.00111,0.00666,-0.0016527238064923042,-5.084619366604923,0.1054198591347949,0.06757
91,1,Normal,0.08837685839630192,0.05657,0.00774,0.00059,-0.001543037432066932,-6.768335068673693,0.1054198591347949,0.06091
92,1,Normal,0.2024259417663655,0.12206,0.00275,0.00033,0.00023400127085870882,-7.63670500297663,0.10831075523695696,0.06091
93,1,Normal,0.07210641510989158,0.04868,0.00563,0.00048,7.543026373316897e-05,-7.342816914074798,0.10831075523695696,0.06091
94,1,Faulty sensor,0.6839181379375752,0.10264,0.01516,1.3466749999999998,-0.0029767756013779744,0.9356461591547952,0.12619226917683982,0.08492
95,1,Normal,0.03121715874322966,0.01887,0.00646,0.00049,-0.0003646227671651607,-6.884260084703323,0.12619226917683982,0.08492
96,1,Normal,0.18421606498891457,0.12016,0.00833,0.0012,0.0006578723938742278,-6.941457936240948,0.18421606498891457,0.10264
97,1,Rubbing,0.045320020962042816,0.02732,0.00148,0.054035,-0.003805863280901651,-1.5427277764737104,0.12619226917683982,0.08492
98,1,Unbalance,0.2921071929959959,0.17297,0.00656,0.00102,0.0005600770839310821,-6.905228329626468,0.18421606498891457,0.10264
99,1,Normal,0.09103759443219049,0.06093,0.00687,0.00075,-0.0008294267538032211,-6.706447861578155,0.12619226917683982,0.08492
